n	PCC	 	 	 	Lower-tailed	 	 	 	 	 	Upper-tailed	 	 
98	0.65	-0.0878265477908	-0.0744812540369	-0.0636621557416	-0.0537959925307	-0.0403507288215	-0.0306288394727	0.00426359502504	0.00647516295918	0.00963719025377	0.0121234700149	0.0148914025296	0.0182993079159
98	0.7	-0.0905541679708	-0.0765168300591	-0.0658610503643	-0.0554337370574	-0.0419050031861	-0.0318041999642	0.00346969253215	0.00539641686161	0.00811375512657	0.0102657001455	0.0125578289208	0.0155165757781
98	0.75	-0.0931598844209	-0.0789239627909	-0.0680874436289	-0.0575138922267	-0.0436678062074	-0.0332027830555	0.00271586122326	0.00431823604052	0.0065828523514	0.00850872396383	0.0104838184003	0.013227860353
98	0.8	-0.0971581259405	-0.0824280031415	-0.0713761744542	-0.0598561820843	-0.0452928918977	-0.0342131770081	0.00199175305846	0.00325081314151	0.00508162114528	0.00656939047021	0.00813994848617	0.0103524228515
98	0.85	-0.101232984872	-0.0846655286911	-0.0728841106029	-0.0615231696069	-0.0463080465979	-0.0349674486502	0.00130502454371	0.0022368600721	0.00356704747108	0.00463468229552	0.00569510130791	0.00740762381171
98	0.9	-0.102920417122	-0.0881014926548	-0.0757396725526	-0.0630210232485	-0.0477616990257	-0.0364708315652	0.000700341629708	0.00129428974703	0.00219907406093	0.00291585630585	0.00365159646095	0.00464496540473
98	0.95	-0.106206463581	-0.0896608035358	-0.0774740013844	-0.0653575843432	-0.0496317455781	-0.0379418539109	0.000210136716394	0.000490545548781	0.000920240444509	0.00126771725641	0.00165670748247	0.00222517570641
99	0.0	-0.052018326212	-0.043502070288	-0.0369457727694	-0.0305699491845	-0.0223041995605	-0.0163091401593	0.0162223871734	0.0221552652636	0.0302022043314	0.0364679028374	0.0429966730078	0.0514070365534
99	0.05	-0.0534655033568	-0.0450573238001	-0.0383953130285	-0.0318963818909	-0.0235317667578	-0.0173111611797	0.0154553610313	0.0211184516725	0.0289362418972	0.0348277615527	0.040923271425	0.0491065381468
99	0.1	-0.0577649416041	-0.0481426681693	-0.0405350010224	-0.0335710056005	-0.0249091939063	-0.0183345473045	0.0142004892276	0.0195398700264	0.0270590761737	0.0327144182889	0.0383286805991	0.0461662668955
99	0.15	-0.0602912831803	-0.0500845917041	-0.0428144508576	-0.035436586422	-0.0260397145621	-0.019302322027	0.013306578272	0.0184823306754	0.025713418238	0.0312794062157	0.0368642981331	0.0438999772885
99	0.2	-0.0615046072704	-0.0518273060855	-0.0444579393236	-0.0370614939309	-0.0274298812319	-0.0204162557696	0.0124107814893	0.0172915927477	0.0240694465048	0.0293598322784	0.0347535670794	0.0419117730342
99	0.25	-0.0646662277271	-0.0539956630036	-0.046300083539	-0.0385075357764	-0.0286787154857	-0.0214091083306	0.0113695827586	0.0160117529291	0.0223463995731	0.0274256053412	0.0326189871625	0.0393851183475
99	0.3	-0.0670018145595	-0.055852880066	-0.0481208382877	-0.0402124929307	-0.0299918296458	-0.0224644092799	0.0104438558273	0.0147073712047	0.0206907522953	0.0253530646263	0.0301632570251	0.0364401740614
99	0.35	-0.0693886527089	-0.0585775225634	-0.0501756017947	-0.0424041175625	-0.0315076187616	-0.0234752123366	0.0095529372083	0.0135504519204	0.0190799067934	0.0233324990083	0.0275399138733	0.0332685429323
99	0.4	-0.073213530989	-0.061184305451	-0.0525938390157	-0.04400970236	-0.0329847678008	-0.0246029736967	0.0084994065992	0.0121918713215	0.0172442768908	0.0214601543505	0.0256705985454	0.0313444679642
99	0.45	-0.0747268679518	-0.0627023293047	-0.0538392349087	-0.0452776955733	-0.0341116915905	-0.0259126004344	0.00769764638999	0.0110930265239	0.0160162094275	0.0197882053785	0.0238071115249	0.0286023616365
99	0.5	-0.0797843775814	-0.0664291882204	-0.0571329900628	-0.0478193859042	-0.0357533995582	-0.026808229895	0.00677953801394	0.00993082185709	0.0142405336425	0.0178118442991	0.0214040782272	0.0264498580153
99	0.55	-0.0816930468711	-0.0688350457585	-0.059041335732	-0.049391432582	-0.0370067075001	-0.0278730450869	0.00587496087532	0.0087178090975	0.0126678561984	0.0159757643686	0.0193592727322	0.0237292429367
99	0.6	-0.0830424573994	-0.0707058111406	-0.06070546247	-0.0510042924719	-0.0385733811863	-0.029185191557	0.0051162252851	0.00768705481502	0.0112033089262	0.0138787480706	0.0167850712311	0.0206862208626
99	0.65	-0.0858155241918	-0.0724036730308	-0.0626467418661	-0.0529649366675	-0.0397060530268	-0.0301394749542	0.00426060803667	0.00645719443721	0.00954176427644	0.0120287973046	0.0145591381567	0.0177917634435
99	0.7	-0.0897543591015	-0.0764577091252	-0.0657276292408	-0.0555473268867	-0.0413956629552	-0.031405581457	0.00346117241258	0.00531803020369	0.00806654007084	0.0101787884918	0.0124139515328	0.015545417571
99	0.75	-0.0919547481357	-0.0775178451371	-0.0671844322506	-0.0559586581475	-0.042445374107	-0.0323176406509	0.00268400866548	0.00423268698848	0.00649727053592	0.00837700488305	0.0101714111899	0.0126181229122
99	0.8	-0.0953678366026	-0.0809812804492	-0.0697714697338	-0.0589932400648	-0.0442998459787	-0.033744813971	0.001975262127	0.00320743547981	0.00494128019566	0.00643671131824	0.00799712150179	0.010192578915
99	0.85	-0.0980799320852	-0.0835484633821	-0.0719917530269	-0.0604131917395	-0.0455089485609	-0.0346700499227	0.00129693493034	0.00221322206596	0.00355859012308	0.00462898420302	0.0058257742276	0.00741784258779
99	0.9	-0.101819572028	-0.0854688976648	-0.0738397583381	-0.0622932719056	-0.0471202513923	-0.0360754127768	0.000700244356513	0.00128272941114	0.00215616880822	0.00289042237954	0.00361630651158	0.00457579336364
99	0.95	-0.10447368169	-0.0886538044043	-0.0764706335263	-0.0645854540301	-0.0489594167683	-0.0374996280131	0.0002137907822	0.000495306565744	0.000915309626428	0.00126193851836	0.00162491832119	0.00213692777877
100	0.0	-0.0509946091136	-0.0424641744009	-0.0360167749703	-0.0299059916688	-0.0219521015976	-0.0160912158313	0.0162034451983	0.0219888084514	0.0302224530196	0.0365504396835	0.0427933247242	0.0505260957208
100	0.05	-0.0527904307308	-0.0444398088674	-0.0378534637917	-0.0316308890222	-0.0233294593326	-0.017097825331	0.015058257148	0.0207108934175	0.0284711685355	0.0341663650847	0.040275868203	0.0482738469809
100	0.1	-0.0564352773304	-0.0473127956413	-0.0404852627501	-0.0334646255394	-0.024657199535	-0.0181940960488	0.0140892533468	0.0194392527358	0.0267889914761	0.0325545847639	0.0381062114211	0.0464179646495
100	0.15	-0.0582753090852	-0.0489407762043	-0.0422798135752	-0.0350491523709	-0.0258647198425	-0.019114823556	0.013126328698	0.0182634019714	0.0251157890569	0.0305836130373	0.0361152931768	0.0427974543362
100	0.2	-0.0613903952555	-0.0514165028487	-0.0439422153809	-0.0367401145988	-0.0271453063454	-0.0201446501438	0.0121712349455	0.0169372282805	0.0236218694974	0.028821917	0.0338647443329	0.0410206161947
100	0.25	-0.0643749228076	-0.0535613742003	-0.0457473682437	-0.0385205659248	-0.0284881661036	-0.0211184955108	0.0112746712948	0.0158149925674	0.0219862084626	0.0268983971535	0.0318040956181	0.0386400631964
100	0.3	-0.0665447188876	-0.0558745649866	-0.0479827454987	-0.0400076171255	-0.0296423430652	-0.0221632457407	0.010368952888	0.0145672565155	0.0205127297861	0.02527891803	0.0299696088279	0.0366926758596
100	0.35	-0.0692365335087	-0.0584097502776	-0.0498830899684	-0.0415059258294	-0.030813980178	-0.0230741922122	0.00938785979916	0.0133930337078	0.0187323840248	0.0228309591189	0.0275080710078	0.0339382451998
100	0.4	-0.071921179878	-0.0603881515368	-0.0520098728827	-0.0434301686417	-0.0325056827801	-0.0244013284492	0.00843306390252	0.012160916485	0.0172290793976	0.0213490844148	0.0253176035411	0.0313317026262
100	0.45	-0.07553945945	-0.0630815843824	-0.0542011918588	-0.0454618027248	-0.0338489222565	-0.0254011914835	0.00759988695191	0.0109481103918	0.0155861522561	0.0194222728616	0.0231709345838	0.0283396486237
100	0.5	-0.0760237071875	-0.0650098854039	-0.0559747486315	-0.0469665661488	-0.0354015884527	-0.0267053413444	0.00673180441877	0.00983207439811	0.0140987333999	0.017328826141	0.0209334678599	0.0258570198553
100	0.55	-0.0794643217312	-0.0676375405656	-0.0579498757442	-0.0490619508848	-0.036711939637	-0.0277053339496	0.00588728720402	0.00861096845712	0.0125488763998	0.0157196576406	0.0188789633106	0.0235696716382
100	0.6	-0.0824581372073	-0.0696940084575	-0.060080818138	-0.05060345989	-0.0379030088786	-0.028796483882	0.00498428243351	0.00748682951301	0.0109465501261	0.0137467408836	0.0167516206588	0.0209245346968
100	0.65	-0.0854708555166	-0.0717657927356	-0.0619080337071	-0.0525190473373	-0.0394968496178	-0.0298773475204	0.00418710214737	0.00632651173705	0.00935958712142	0.0118570585299	0.014457192296	0.0177132925342
100	0.7	-0.0877648090862	-0.074515956433	-0.0640858260088	-0.0540724632091	-0.040943408505	-0.030997140668	0.00341066977037	0.00526195064803	0.0079936797487	0.0101347463354	0.0123279004233	0.0155383031888
100	0.75	-0.0923017518764	-0.0782992898372	-0.0667247509323	-0.0564303294377	-0.0423199336263	-0.0321730479187	0.00265271464388	0.0041871746357	0.00636652459074	0.00814382021943	0.0100463320885	0.0127106246595
100	0.8	-0.0951139110895	-0.0798639142886	-0.0687941135412	-0.0579642993739	-0.0439215949148	-0.0333482764545	0.00193986954649	0.00314880790405	0.00491002616046	0.00637823433282	0.00795511240163	0.0100327708451
100	0.85	-0.0980573397744	-0.0828658125883	-0.0708342158312	-0.0599224058486	-0.0453704679635	-0.0347234314632	0.00126334402186	0.00216313179269	0.00344891084175	0.00456284938465	0.00574895607907	0.00712338925474
100	0.9	-0.102415100248	-0.0863563188012	-0.0740832980337	-0.0625569545789	-0.0470774728047	-0.0360277757461	0.000674413248771	0.00125173957623	0.00211066464741	0.00281262933655	0.00354219604457	0.00463554285481
100	0.95	-0.105712820089	-0.0892517841501	-0.0768663235656	-0.0642031845282	-0.048181217493	-0.0370295942509	0.000211228438247	0.000488673028443	0.000925466675517	0.00128241583027	0.00166234556174	0.00218910252977
101	0.0	-0.0501166570708	-0.0415051084118	-0.0357075271181	-0.0298311720596	-0.0218218411247	-0.0159506208018	0.0159393871598	0.0219613042945	0.0299758375293	0.0366057126779	0.0430237652981	0.0509786546318
101	0.05	-0.0535836406097	-0.0450394151756	-0.038070654751	-0.0317866048339	-0.0232105954447	-0.0169689899158	0.0149641467728	0.0204964829575	0.0282516024709	0.0339489054549	0.0396581888515	0.0476307380618
101	0.1	-0.0554547141013	-0.0467180335442	-0.0400435480781	-0.0330562599945	-0.0245106478116	-0.0180728135411	0.0139253710678	0.0192734193983	0.0266488884856	0.0325656116121	0.0384107028781	0.0459817516531
101	0.15	-0.0588071697177	-0.0493901799814	-0.0421811711696	-0.0350792583507	-0.0258510140584	-0.0190948472113	0.0130717402181	0.0181530418349	0.0251474505602	0.03061938821	0.0360977611785	0.0433586706706
101	0.2	-0.0598070498092	-0.0505017826627	-0.0432915177216	-0.0362085297644	-0.0267888965061	-0.0199209611355	0.0121798328824	0.0169763219844	0.0234888653097	0.0285631260898	0.0337046547785	0.0406939906836
101	0.25	-0.0632906226032	-0.0522840726554	-0.0449482743429	-0.0376853022585	-0.0280461389374	-0.0209279496769	0.0111655904998	0.015667437734	0.021671380053	0.0266238540429	0.03171243222	0.0380202393515
101	0.3	-0.0663091267274	-0.0555778023962	-0.0475724612889	-0.0396090822211	-0.029418033038	-0.0219087973096	0.0101868274862	0.0144385851202	0.0202683823987	0.0251180404491	0.0298096360457	0.0353318126244
101	0.35	-0.0689496840561	-0.057459100246	-0.0494484932659	-0.0413264496018	-0.0307514716132	-0.0230299019879	0.00933357570078	0.0131528751401	0.0184226128987	0.0229900059322	0.0273813060106	0.0333238210384
101	0.4	-0.070654049066	-0.0599768131291	-0.0514226817759	-0.0431519558295	-0.0321272403954	-0.0241006199828	0.00838826705532	0.0120241261052	0.0170067670826	0.0210231751529	0.0252148410008	0.0307364953382
101	0.45	-0.0736568193381	-0.062493227812	-0.0538206845935	-0.0449869460538	-0.0337883738835	-0.0255267236509	0.00752013265936	0.0108652146175	0.015447825309	0.0191410448577	0.0227328359861	0.0278695013561
101	0.5	-0.0763378538955	-0.064260609066	-0.0553845654974	-0.0468757083354	-0.0351458615637	-0.0264180695453	0.00657101043237	0.00957990846615	0.0137593623896	0.0170621466966	0.0204416656569	0.0253194565176
101	0.55	-0.0792353510318	-0.0673686729043	-0.0578616897024	-0.0483516732562	-0.0364100950275	-0.0275007594369	0.00573724810348	0.00846191034587	0.0122696727807	0.0152178572361	0.0182443355607	0.0223318531401
101	0.6	-0.0810930892217	-0.0686553025586	-0.0593403192549	-0.0499688517026	-0.0374891178455	-0.0284468789434	0.00497154813367	0.00739953801517	0.0108608470127	0.0137563148054	0.0164320439904	0.0201408667461
101	0.65	-0.0848542774238	-0.0710392380988	-0.0615880611787	-0.0519469081287	-0.0391358854932	-0.0296693772094	0.00414897099609	0.00627818211544	0.00924387052848	0.0117853967558	0.0143043571851	0.0177743542392
101	0.7	-0.087198904158	-0.074038756851	-0.0639829795654	-0.0539506311871	-0.0408917839396	-0.0307944465535	0.00339143363165	0.00519473153592	0.00782244775762	0.00991251086588	0.0121863340228	0.0149919257223
101	0.75	-0.091068237188	-0.0769217840564	-0.0667127884261	-0.0561019577019	-0.042186081884	-0.0320302733897	0.00264890948445	0.00419765341571	0.0064229671419	0.00813431055485	0.00988911970376	0.0125899269336
101	0.8	-0.0929461675981	-0.0796613746522	-0.0683302195864	-0.0579740434522	-0.0435947308589	-0.0332064616491	0.00193264093873	0.00311361672164	0.00488805083465	0.00632875942675	0.00788275251332	0.0100975980126
101	0.85	-0.0968550403964	-0.0818229982636	-0.0706020732066	-0.0596312527697	-0.0451640375604	-0.0343392167574	0.00126680710446	0.00215390436239	0.00346337898866	0.00449274962147	0.00554641573571	0.00708050767724
101	0.9	-0.100268038179	-0.0845868831767	-0.0728629996498	-0.0615278718028	-0.0467907022021	-0.0355842898476	0.000677993983448	0.00125855914346	0.00214100210258	0.00283998365892	0.00358607780403	0.00460263992105
101	0.95	-0.104227182783	-0.086778228089	-0.0749445416797	-0.0632133074865	-0.0477676071151	-0.0365495500225	0.000210291600664	0.000481454176893	0.000916571549173	0.00124971960619	0.0016059539831	0.00218745653568
102	0.0	-0.0499248836785	-0.0415571754018	-0.0357630917773	-0.0296822551411	-0.021812983256	-0.0158747333652	0.0158332639144	0.0215420797408	0.0293386358172	0.0355768270754	0.0414673064796	0.0497192339152
102	0.05	-0.0532308397201	-0.0444396605149	-0.0374481040177	-0.0310606116905	-0.0228848034596	-0.0167723786827	0.0147695613561	0.020189907985	0.0277462886648	0.0337162582791	0.0399612818617	0.0477622402839
102	0.1	-0.0547559384513	-0.0459671561118	-0.0394434291399	-0.0327581778589	-0.0242129470349	-0.0177669903416	0.0138661753481	0.0191155392565	0.0263830199945	0.0316606070971	0.0372592864697	0.0450051096328
102	0.15	-0.0582848561091	-0.0487083762032	-0.0416322694836	-0.0344609107751	-0.0255041148877	-0.0187734132276	0.0128707700482	0.0179173725683	0.0250636624071	0.0304883222719	0.0360089520991	0.0432350323956
102	0.2	-0.0598533911239	-0.050329423509	-0.0430408549372	-0.0360032719871	-0.02659557493	-0.0198009357801	0.012008501851	0.0167209499342	0.0232343809927	0.0281851934694	0.033224921756	0.0402913315003
102	0.25	-0.0631507848821	-0.0525572654333	-0.0451651675508	-0.0377879256005	-0.0279566257434	-0.0208120325727	0.0110102763242	0.0155603940389	0.0217976075274	0.0266003491792	0.0316170644983	0.0381017123372
102	0.3	-0.0642457496539	-0.0539712299863	-0.0464925135343	-0.0391763226249	-0.0291433669807	-0.0217194407824	0.0101482975716	0.0143583436329	0.0200926728512	0.0247715920407	0.0294704037301	0.0357815774148
102	0.35	-0.0687703433515	-0.0572351204062	-0.0491368630657	-0.041011891381	-0.030633993543	-0.0228122100844	0.00917808513264	0.0130199737246	0.0183948805876	0.022767031868	0.0269456429355	0.0324623590369
102	0.4	-0.0707400094063	-0.0594633239953	-0.0511827863687	-0.0427665467418	-0.0320763584753	-0.0240346845509	0.00833596950816	0.0118644549793	0.0167401331505	0.0208709187897	0.0247857803405	0.0294266055198
102	0.45	-0.0713819749018	-0.0610537241474	-0.0523588316366	-0.0441380897965	-0.0331115374626	-0.024960440624	0.00744740461499	0.0107478869032	0.0153787849531	0.0191561288476	0.0226425055195	0.0278245605323
102	0.5	-0.0746013506997	-0.0629754231198	-0.0550267904088	-0.0463165181158	-0.0347494519756	-0.026207939798	0.00657098116177	0.00956849869624	0.0138436492617	0.017200196799	0.0205133502957	0.0252637226119
102	0.55	-0.0785833799691	-0.0662905920787	-0.05733901311	-0.048051212251	-0.0360131055014	-0.0271928235017	0.00572536436533	0.0084238447638	0.0122229590137	0.0152553651469	0.0184032100323	0.0224244414283
102	0.6	-0.0800762349505	-0.0679352805993	-0.0590173964658	-0.049715979459	-0.0373803686528	-0.0283524141523	0.00490900746046	0.00731263806327	0.0106880042979	0.0133757886962	0.016204934709	0.0200878023298
102	0.65	-0.084341173786	-0.0716051868698	-0.0614170130411	-0.0514760289653	-0.0389295536067	-0.0296150976139	0.00415742490938	0.00626860066189	0.00927144483279	0.0117011134336	0.0143464357765	0.0175436272823
102	0.7	-0.0858565705063	-0.0729383767729	-0.0630740135109	-0.0532609383172	-0.0404198035102	-0.0305752605594	0.00335156056152	0.00515896073614	0.00781022577407	0.00990596068215	0.012080266393	0.0150853420766
102	0.75	-0.0894537654408	-0.075114331926	-0.0650143234961	-0.0546464859773	-0.0412023253428	-0.0313827952815	0.00260651804861	0.00415882706667	0.00636873015692	0.00814222689311	0.00990694014956	0.0124261773343
102	0.8	-0.0945906022375	-0.0781890631249	-0.0676561921637	-0.0567392434175	-0.0431004658973	-0.0326535437321	0.00189292035001	0.0031001707844	0.00481575113014	0.0062068744493	0.00769965851812	0.00980305162403
102	0.85	-0.0962411952218	-0.0810049874222	-0.0699225034879	-0.0588947156397	-0.0444250794412	-0.0337793706616	0.00125226317376	0.0021433772523	0.00343783096239	0.00446711875262	0.00558552547205	0.00724026491153
102	0.9	-0.0989440349683	-0.0824280073239	-0.0716731169557	-0.0602839138737	-0.0457826505782	-0.0350479925092	0.000672687488861	0.00125381576119	0.00210011481548	0.00277736900077	0.00350563083534	0.00451573826521
102	0.95	-0.102761845551	-0.0865545643804	-0.0752575487504	-0.0631224382285	-0.0476516123226	-0.0364131612551	0.000204863810773	0.000475437222745	0.000887487383949	0.00122714528275	0.00158335534488	0.00206686144485
103	0.0	-0.0491465258429	-0.041306272648	-0.0353656551145	-0.0294034176754	-0.0214342118879	-0.0156965134085	0.0157677634285	0.0215268956319	0.0292865017075	0.0352322938317	0.0414668003592	0.0501564738621
103	0.05	-0.0520056194836	-0.0435254567889	-0.0372323252568	-0.0306824776076	-0.0225484815835	-0.0165459510635	0.0147914248103	0.0203678936532	0.0278573424187	0.0337626173462	0.0396869233944	0.0479546954498
103	0.1	-0.0551564133875	-0.045758169334	-0.0388577519837	-0.0323562776095	-0.0238902663007	-0.0175565470268	0.0137900683705	0.0190825672474	0.0261042154905	0.0316405636031	0.0371337009025	0.0454028239019
103	0.15	-0.0580389196554	-0.0485315518082	-0.0413924982031	-0.0341046220196	-0.0251874506461	-0.0185574824221	0.0128091916034	0.0176506278582	0.0244500505721	0.0298806629746	0.035281134139	0.0421743160805
103	0.2	-0.0589593206778	-0.049998046753	-0.0423594604963	-0.0354532723845	-0.0262520447301	-0.0194967342165	0.011900391255	0.0164741790976	0.0229688553151	0.0280468126396	0.0331160691306	0.0400305772604
103	0.25	-0.0617924323995	-0.0516867876975	-0.0443283330232	-0.0372722766307	-0.0279168054516	-0.0205984667918	0.0109509666285	0.0153233516073	0.0213902153303	0.0261803184578	0.0306194107958	0.0372151615959
103	0.3	-0.0652528525235	-0.0544773331742	-0.0465698689704	-0.0387891647383	-0.0287624027926	-0.021427127541	0.00997758778332	0.0141268542416	0.0198848370422	0.024227787553	0.0286248807482	0.0352750222167
103	0.35	-0.0683134301893	-0.0570881888124	-0.0488154481872	-0.0408202225807	-0.0303443639057	-0.0227588116848	0.00910573768513	0.0130395949387	0.0184479756639	0.0228297568467	0.0270896041599	0.0328042062304
103	0.4	-0.068681408465	-0.0583093165476	-0.050309467748	-0.0421093705964	-0.0315559248101	-0.0236061333262	0.0082138696416	0.0118078045178	0.0167825648964	0.0207400896654	0.0248648496759	0.0305020212296
103	0.45	-0.072044927384	-0.0608420954515	-0.0522644630296	-0.043770877247	-0.0327471585327	-0.0247082842225	0.00736706795722	0.0106653426315	0.0152829200921	0.0189439350863	0.0224766240274	0.0272682990775
103	0.5	-0.075384617116	-0.0630590368529	-0.0543370218452	-0.0457499895111	-0.0344464623323	-0.0258830619367	0.00650777121573	0.00951346788299	0.0136745430577	0.0168905197756	0.0202219455463	0.0245774417807
103	0.55	-0.077120139345	-0.0653133036417	-0.0560972984241	-0.0471903045586	-0.0356519906811	-0.0268882496216	0.00568029832876	0.00840076956884	0.0121650854365	0.0152261282541	0.0184953897188	0.0228911824669
103	0.6	-0.0804067608854	-0.068169953327	-0.0586131186807	-0.0492363226397	-0.0371115879003	-0.0280914568146	0.0048527303885	0.0072098459804	0.0105478404516	0.0131672436425	0.0158062513291	0.0195545005256
103	0.65	-0.0837553278408	-0.0710595590598	-0.0612053286076	-0.0514056622111	-0.0386941443719	-0.0293068558524	0.00407136599021	0.00620505361771	0.00924601380966	0.0115729432134	0.0139887267906	0.0173460739417
103	0.7	-0.0865538080512	-0.0735565331903	-0.0629385949748	-0.0529099839533	-0.039829631721	-0.0303285135976	0.00332256205876	0.00509678570431	0.00771822050132	0.00981496556413	0.0117599916783	0.0146723026212
103	0.75	-0.0889225633143	-0.0755872854778	-0.0657106025914	-0.0548070644667	-0.0413089521228	-0.0312819465818	0.00258677592104	0.00408621302427	0.00624216742883	0.00791128011645	0.00973079204199	0.0121123203456
103	0.8	-0.0904798345227	-0.0770406758957	-0.0663481104224	-0.0558437354633	-0.0424772280145	-0.0325767334922	0.00189218976842	0.00307815352265	0.00480105723496	0.00623409968839	0.00775374802282	0.00949111448576
103	0.85	-0.096907595774	-0.0805232824824	-0.0690525806418	-0.0581502592906	-0.0442222038416	-0.0336983095164	0.00123300333604	0.00210572676386	0.00341723668372	0.00443824465966	0.00562941425289	0.00713596304436
103	0.9	-0.0966352433844	-0.0823083200738	-0.0711141120619	-0.0596574284762	-0.0454018065919	-0.0345701913804	0.000669843522327	0.00123357747937	0.0020740408606	0.00273966181996	0.00339829633192	0.00431866719416
103	0.95	-0.100652543065	-0.0863829380491	-0.0739157460893	-0.0623430879147	-0.0472049680835	-0.0360576321485	0.000203067318667	0.000470261434003	0.000878373493934	0.00122554925671	0.00161957367449	0.00213803097516
104	0.0	-0.0480047728341	-0.0403818809253	-0.0344988980041	-0.0285638914839	-0.0210947268434	-0.0154932609088	0.0154746235744	0.0210944230582	0.0291783060853	0.0353445138845	0.0411689196144	0.0488760394076
104	0.05	-0.0522467941149	-0.0439925541595	-0.0373378348688	-0.0307133278975	-0.02240937625	-0.0164259280053	0.0144516353721	0.019803759859	0.0271481111356	0.03266521143	0.038564960427	0.0462674807208
104	0.1	-0.0542737236598	-0.0457183082677	-0.0387844292211	-0.0322007479735	-0.0236080010863	-0.0174401813792	0.0136847392888	0.0188651501897	0.0259665599092	0.0314965385773	0.0369327518538	0.0447169915478
104	0.15	-0.0565988753032	-0.0477414863431	-0.0402394990323	-0.0335800185266	-0.0248247420605	-0.0183467465352	0.012602121136	0.0174903878673	0.0242025988923	0.0293259766059	0.0346509432858	0.04116752691
104	0.2	-0.0595216867123	-0.0497731796176	-0.0422193781059	-0.0352598233262	-0.0260531408858	-0.0193948161419	0.0117584361903	0.0164321437235	0.0226712249792	0.02752501503	0.0323844437838	0.0386290841586
104	0.25	-0.0624767730031	-0.0518673718854	-0.0442934466783	-0.0369024950569	-0.0273024527475	-0.0202576069834	0.0108044557961	0.015173272579	0.0212386949335	0.0259036147559	0.0303881421391	0.0370338720055
104	0.3	-0.0638731449158	-0.053599248471	-0.0458577295542	-0.0385561782435	-0.0288034534728	-0.0215244750015	0.00995588479363	0.0140547290054	0.0196818229578	0.0242663673612	0.0287493912512	0.035290490297
104	0.35	-0.0663124141236	-0.0560277678361	-0.0481958143157	-0.040263283315	-0.0300471363189	-0.022358211791	0.00891463307911	0.012668295794	0.0179295282581	0.0221884608064	0.0263147716342	0.0319317903125
104	0.4	-0.070488143268	-0.0591955187214	-0.050572841832	-0.0422854787435	-0.0314096359866	-0.0234698081063	0.00822316455146	0.0117349078138	0.0166856064026	0.0204331105947	0.0238565445799	0.0290264490884
104	0.45	-0.0717132577607	-0.0601591307047	-0.0516584892984	-0.0434936219166	-0.0325893795948	-0.0245251736695	0.00730880985657	0.0105974677622	0.0151020307612	0.0185398855124	0.0225931598328	0.0276196329345
104	0.5	-0.0735659845451	-0.0619137734872	-0.0533136059789	-0.0449227931805	-0.0338130030262	-0.0254796158415	0.00646337109204	0.00935688750022	0.0133550936969	0.0166330334637	0.0199186333541	0.0243387702807
104	0.55	-0.0758122651752	-0.0655301156315	-0.0561808054654	-0.0472757921107	-0.0352519372274	-0.0265899407941	0.00554801883905	0.00822080773819	0.0120042307372	0.0148775325077	0.0179647352212	0.0218221901037
104	0.6	-0.0806721522745	-0.0682643948175	-0.0582817283803	-0.0488243962187	-0.0366226219432	-0.0276019876581	0.00480374036525	0.00724188821112	0.0106444081441	0.0134496635829	0.0161883973797	0.0200800095075
104	0.65	-0.0817001129476	-0.069161459389	-0.059661585505	-0.0505264842266	-0.0379968886905	-0.0286925733044	0.00404073632389	0.00609271428769	0.00899783283618	0.0112605516302	0.0137444449782	0.0173031937609
104	0.7	-0.0853003350805	-0.0722615298834	-0.0625286730598	-0.05268092213	-0.039559677574	-0.0299732273505	0.0032815896091	0.00507157528499	0.00755407018379	0.00962525001044	0.0118743145299	0.0147749274297
104	0.75	-0.0888282411883	-0.0751111965529	-0.064770202783	-0.0541324763573	-0.0410687409558	-0.0310943110044	0.00256513626886	0.00401385317523	0.00611173151243	0.00783113228976	0.00956462432598	0.0118387547802
104	0.8	-0.089656991898	-0.0764459522358	-0.066081092846	-0.0558501675841	-0.0421955325162	-0.0321242609351	0.00186172552431	0.00305378366946	0.00468247481192	0.00607397745759	0.00744797529229	0.00917780228499
104	0.85	-0.0921986451734	-0.0787368881509	-0.068151227358	-0.0574958733137	-0.0433684162063	-0.0329524371727	0.00122791627224	0.00208817355346	0.00337049598505	0.00439850854114	0.00542476419977	0.00680129000704
104	0.9	-0.0958567368864	-0.0817251044524	-0.0706507627029	-0.0595037890684	-0.0449307648896	-0.0343819717121	0.000670155645875	0.00122895121551	0.00206157117399	0.00272726842944	0.00345662730778	0.00449777226747
104	0.95	-0.100136280871	-0.0843395152956	-0.0727136722312	-0.0614191917399	-0.0465026856305	-0.0353369960102	0.000201078666556	0.000466204513917	0.000870767710346	0.0012041123782	0.00153963308232	0.00204277443244
105	0.0	-0.0489195276565	-0.040751381699	-0.0348364215265	-0.028728230464	-0.0208768762257	-0.0153351348908	0.0152386100203	0.020861358298	0.0284284704791	0.0343777835857	0.0405852141408	0.0484651093886
105	0.05	-0.0513600530309	-0.042642366144	-0.0364657944104	-0.030595697072	-0.0223298299265	-0.0163852310027	0.0143346504424	0.0196648628641	0.0270913179468	0.0325808653941	0.0385644344422	0.0463177915283
105	0.1	-0.0537506439333	-0.045290997455	-0.038765162152	-0.0321577301386	-0.0236339206545	-0.0172754264784	0.0133753443493	0.0185014503925	0.0253976798119	0.0311300107771	0.037158550928	0.0447934225059
