ID	4433	7662	3774	4630	8496	6847	7499	6590	6972	4410	7761	3773	7540	4112	8096	6777	4679	4422	7547	A4SV	7535	6205	8510	5939	8091	5644	6592	3772	7973	7937	8117	2668	A470	6971	5781	5066	8585	7152	7163	A494	2662	8177	7031	6775	8358	4390	8175	5122	8616	2656	8207	5611	7576	7567	6831	4403	6642	7025	4420	8120	6836	7955	6725	8073	A47A	6211	8172	A479	5774	4405	6969	A46O	7948	7552	7537	5715	5146	8301	7671	4426	6829	5778	6206	7660	7574	4625	4430	8067	2666	6986	3615	4631	4417	A44F	A493	A46S	8087	6597	8204	7661	4249	6215	7728	A5C7	8511	8302	7155	A46P	5147	2657	7153	5931	4382	7979	7815	A47B	7027	4501	7954	8075	A46R	A46V	6985	7542
HEXDC	161.9835	325.2682	245.8886	267.2280	382.5580	530.8430	555.4163	105.9891	409.8174	130.7416	183.4862	327.8520	195.5261	317.6867	250.7364	215.1499	648.4407	466.3988	253.4194	587.0457	890.9477	266.1017	658.5373	263.3829	483.2074	395.0125	166.1195	143.2584	2541.5351	254.7208	288.1919	201.4330	2031.2562	481.1810	432.1736	209.9303	463.2707	238.6258	434.8198	1142.4156	240.2370	400.0721	1364.5161	333.6951	295.7486	602.2673	364.1739	368.9444	466.4391	362.0111	409.3716	312.7090	343.3642	200.2813	183.6774	211.2872	375.4915	551.8154	336.5764	324.6455	175.1301	389.7884	118.2577	225.4683	981.5763	1006.5746	905.2659	852.1850	521.7595	236.5859	392.2348	172.2408	623.3816	160.9018	405.4922	141.3234	333.0971	414.1935	207.3257	641.7488	74.3418	621.1752	217.7596	494.5852	411.1927	303.0132	255.8214	114.7903	387.8636	474.5640	451.2671	157.7364	481.6169	717.4658	699.9990	271.5453	705.7592	210.1791	135.7296	262.0237	251.1262	501.6740	767.5495	1182.6953	366.5970	746.5319	118.6343	2043.4060	271.0115	545.6376	1472.5252	458.4154	337.6582	501.0264	42.0842	426.0278	132.5999	273.4505	425.4795	245.6906	425.2094	422.3325	272.3881	341.6301
HMBOX1	74.3802	59.4895	99.6328	151.5622	74.3433	30.8430	47.2695	110.3261	19.4064	64.9847	158.1220	59.6095	75.5592	81.1245	75.7794	89.9527	90.0875	117.8082	207.4625	63.2749	64.3245	85.5932	47.7356	90.9868	172.1842	54.5303	195.2333	33.2397	190.1549	63.0775	46.8276	66.8714	80.0493	140.3679	131.8328	51.3937	68.3746	62.2098	97.5777	221.2841	78.6426	51.5110	44.0860	96.4160	145.8850	74.7246	121.3913	80.3893	24.1597	63.1352	108.6088	64.1026	54.9872	33.1927	65.5991	78.3987	136.3041	114.9773	77.5703	56.6293	119.5412	188.2672	66.7735	131.6377	176.0491	92.0447	232.0720	76.6175	321.0108	86.1421	74.8540	89.7436	60.5263	137.6501	46.0057	111.6533	41.1056	70.5376	75.6203	89.8110	87.2483	31.1366	142.8571	44.5800	176.2254	26.7530	73.0463	137.0078	93.8380	113.3721	91.6179	72.1978	234.4547	39.9543	65.9279	124.5033	129.8429	12.2526	52.5751	141.7864	143.9147	141.8936	107.4273	101.6703	60.8117	43.1953	118.0556	48.1203	78.4429	48.3221	40.5282	92.8030	76.8166	111.3366	143.2866	239.5880	154.6034	27.4769	50.5759	72.2754	48.0208	90.3226	93.2836	38.4857
IMP4	461.9835	925.4902	635.4782	1413.9154	883.6005	544.5511	571.1728	1471.1957	654.1096	792.8135	486.2385	671.1202	471.5824	818.0723	832.3263	526.5650	848.0849	1099.2390	919.1378	670.3720	1023.8614	872.0339	867.1971	749.1021	477.1640	687.6143	487.6550	933.9888	967.0293	860.9883	631.3051	1060.6619	491.3793	587.6089	1104.8232	1000.0000	651.7640	1078.9229	807.6693	716.6234	536.8525	951.2363	472.0430	409.3892	368.0280	797.0621	582.2609	545.8007	1216.3866	639.2096	765.3469	886.8450	815.7649	1107.1730	593.4787	719.7665	570.1180	580.1815	623.9811	733.9378	881.3410	922.9611	839.3489	504.8977	923.7462	756.0815	519.9788	329.1714	696.7712	767.9896	583.3091	505.5741	1035.1974	405.0447	788.1598	763.6151	688.1644	953.9785	892.9500	656.2431	354.1559	1092.8948	760.2266	2122.1743	571.5420	987.0459	770.3349	563.4124	760.2961	680.9593	998.7005	1254.8287	751.6528	511.9863	988.4335	559.3819	475.7417	1268.6145	716.2017	617.4266	651.9624	665.8945	624.5601	529.9305	856.7938	846.7396	689.2361	870.6767	761.1324	900.0000	773.7205	2403.4091	1053.8955	859.6695	218.4369	358.7103	1155.7614	848.6129	635.5433	462.7910	814.3532	573.6973	447.0149	657.0452
INTS2	253.7190	402.8117	265.6874	664.5247	199.0231	221.3845	260.3402	391.3043	220.3196	340.9786	539.6654	167.5231	239.6023	312.4498	236.3819	350.3419	228.3747	248.4018	207.9002	560.9235	122.2521	276.2712	274.7858	489.8238	315.8586	199.5012	383.6162	353.4644	662.8330	424.2668	481.8615	372.2961	435.9606	477.2507	177.4920	159.4077	283.4236	264.6240	177.6941	632.3669	374.5399	322.8022	363.4409	326.6027	742.0240	285.4862	413.9130	268.2462	359.2437	403.4689	438.4308	459.3088	590.9286	319.8312	714.6440	198.4987	410.2228	297.6551	607.9411	297.4438	464.0494	1108.2160	324.5066	475.3394	229.7851	514.7929	322.8367	693.5301	585.8680	268.3657	407.7300	581.9398	249.3421	398.5342	193.6519	263.1271	309.7094	240.0000	402.9933	282.1786	402.6846	215.8804	295.1542	337.7142	309.5852	489.4396	265.3907	357.4735	389.1148	390.2616	266.0819	256.6160	276.3897	240.8676	340.7890	193.3775	247.4695	113.1008	365.8798	407.5578	386.3481	391.4179	160.7705	395.8917	419.1666	402.6028	416.6667	260.9023	210.5574	273.1544	271.4162	517.6768	530.0587	202.6674	485.9719	316.1666	438.0428	324.9670	295.4273	452.5068	690.2994	385.6079	393.2836	502.2659
IP6K1	1427.2727	951.8313	1548.1399	837.5803	1115.9232	1023.6463	680.0358	1576.0870	1334.4749	1376.1468	883.9719	1090.4419	1083.3471	1759.4378	961.4320	1131.5097	1219.9111	1406.0883	1323.5584	1173.1509	1176.3211	1110.1695	1127.9070	1106.2083	1236.4250	1063.3416	983.4448	815.0749	811.1900	1021.6955	816.0139	989.1505	688.4236	1390.1258	547.9100	935.5401	770.8680	1296.1931	945.9899	937.4640	869.7370	688.5302	924.7312	1168.0969	1232.7280	1274.7884	1163.4783	1085.6780	788.3403	1067.3365	968.3981	720.7358	1229.5127	1001.1252	1098.2057	1709.7581	1468.5452	1146.7474	1158.5590	1289.2971	1644.9052	1123.8798	858.3825	1173.0538	1000.5118	948.0605	1394.0196	860.9535	1145.5311	1806.3328	1147.9910	836.6778	1018.7500	1255.1270	1060.6277	758.1495	911.4103	1375.4839	1414.4151	1300.9263	1812.5968	845.8777	1435.4940	1348.3335	1363.7627	1362.4331	1639.8724	1315.9581	1591.9091	1449.8547	1364.8473	1730.3923	1162.1073	884.1324	739.7497	1162.0309	1581.5009	854.8539	944.2060	1061.8364	1637.7939	1035.7118	1070.1982	1337.0682	1243.9256	998.4771	1306.1343	860.9023	1210.8523	1189.2617	1466.9987	912.8788	1050.0666	1164.6854	988.9780	1107.4787	843.3700	1268.4280	720.6392	984.4308	748.3246	1010.4218	1094.7761	854.4935
ITGAE	275.2066	302.1828	368.5135	177.4873	701.6144	198.7663	506.3563	340.2174	324.2009	494.6483	514.3011	356.6290	104.7225	356.6265	217.3591	286.1652	175.5846	579.9087	143.5606	397.1783	174.4936	249.1525	452.8764	279.8016	271.5934	318.5370	520.6220	588.4831	212.8600	187.6256	320.2775	575.3668	384.2365	974.8306	1183.9228	1026.1324	316.5080	338.9044	260.5495	137.0276	256.0373	521.9780	393.5484	209.4902	246.0151	220.3417	172.1739	859.7419	181.1975	735.9446	159.0992	162.2074	219.9486	152.4613	275.5161	225.7437	465.9240	309.3797	367.6045	249.2249	286.2814	151.2162	134.7951	194.5351	228.7615	482.5773	266.7372	581.7253	244.2677	286.2567	470.8557	288.7402	205.5921	899.3759	266.7618	381.0267	636.4281	489.4624	240.0945	229.4183	249.3547	495.5909	226.5576	231.3111	434.2131	186.7080	348.9633	209.3570	271.0875	335.0291	521.4425	630.9458	227.4655	373.2877	383.4482	246.7991	274.6946	107.4458	460.8369	304.4972	133.9340	254.3657	237.0809	281.3570	293.1994	224.8373	377.8935	253.3835	339.4279	485.2349	268.9600	164.7727	424.2863	175.7031	226.4529	380.2060	458.3092	292.4703	195.8811	251.3927	210.0911	164.2680	353.7313	202.1892
KIAA1430	828.9256	620.6437	1846.3995	890.3169	1060.9402	713.1597	673.2319	941.8478	1115.2968	1219.4190	1487.3179	669.0647	562.3861	1294.3775	651.4536	1137.2962	1040.8837	961.6438	1120.9104	1095.7674	520.9930	1489.8305	551.4076	998.8028	1073.9942	233.4165	783.9301	1393.2584	851.9559	678.1840	1079.9248	1006.3460	503.6946	884.8015	796.7846	1087.9791	445.5375	769.7307	352.3068	775.6029	1168.1479	836.8819	884.9462	1236.2443	1797.0375	758.7418	386.0870	1523.1648	756.8277	1790.2747	1205.2307	560.2007	504.1711	782.2785	836.5811	686.6833	1048.4928	926.6263	767.5519	1142.3974	1441.5527	941.0347	839.9730	1355.5594	844.9335	556.2130	905.5306	783.7684	1028.0767	747.4480	1163.1687	416.9454	1228.2895	1296.0500	755.3495	758.1495	1443.6570	773.7634	1598.7397	949.3887	1089.3134	456.1512	1279.4210	608.5585	862.0758	1177.1332	816.5869	1504.5218	1400.0626	1795.7849	1411.9558	1080.6123	616.3172	582.7626	1125.6217	825.6071	910.6457	641.8473	786.4807	1292.9419	882.1614	1259.9111	309.3165	773.5242	558.1648	370.4832	358.2176	499.2481	849.0121	1089.2617	1002.1523	905.9343	625.3017	723.9780	775.5511	1346.1711	835.8425	955.6143	1088.3178	923.5823	615.7671	1024.8139	1084.3284	1242.4179
LAMA1	19.0083	179.6522	10.8574	1009.9712	6.1953	539.0679	10.0269	22.2826	44.5205	12.2324	6.4760	158.2734	8.9478	31.7269	99.7918	57.8643	68.8567	82.1918	6.1276	18.3839	2.4877	56.7797	77.7234	59.5177	38.2632	17.9551	73.2125	5.1498	46.1842	18.8831	26.3044	81.0645	2.4631	64.8596	32.1543	37.4564	13.2338	0.9285	0.6848	5.7649	156.2079	32.6236	39.7849	195.3559	566.2989	31.9336	38.9565	8.4620	2.1008	36.5805	19.9782	7.2464	107.2860	86.3572	46.3052	10.5644	108.1258	20.8018	17.0918	82.4208	31.3189	2.7110	1.5601	23.7154	22.5179	37.4753	7.4094	56.7537	14.9743	25.8426	52.7772	22.2965	30.2632	14.8811	49.5720	8.5887	26.9313	109.2473	11.3430	13.3383	756.8405	22.8335	23.9144	29.4396	49.2161	58.0118	55.8214	40.4472	22.5211	10.1744	13.9701	15.6952	188.7074	28.5388	40.7202	3.9735	3.4904	199.8115	306.8670	54.9656	23.8248	4.4691	20.0037	7.0547	46.1518	49.8408	11122.6852	7.5188	275.1401	32.2148	1.2281	96.5909	61.0226	29.5738	50.1002	13.4348	124.2038	26.1559	22.7458	204.8279	4.0017	33.2506	52.2388	7.5298
LRP1	15281.8182	17539.3267	8630.3688	9024.3740	3855.0074	2215.2159	2120.6804	7423.3696	958.9041	7666.6667	14445.2240	3032.8880	8408.9478	3485.5422	16433.5332	32466.0705	7419.3086	2755.2511	8612.7585	6139.8033	3975.6811	11305.9322	12601.5912	20840.0889	12143.6744	3392.1862	15675.1764	4411.9850	7798.4152	6216.5528	7962.1333	11828.0450	9884.2365	13818.9739	4144.0514	2337.9791	6313.6187	3789.2293	944.9628	3568.0393	14231.0800	8135.9890	3392.4731	19201.9182	4140.4806	5622.2258	4169.3913	6100.2750	6968.4874	5863.9830	15293.4980	4923.6343	8503.4575	5068.0731	12481.5744	5535.7242	21085.1900	11818.8351	3703.1291	12065.9591	7235.1125	4975.3747	2457.5138	9855.6453	4955.9877	6641.6831	17204.8161	10685.0170	4587.7398	13683.3352	12773.4693	1227.4247	3252.6316	12573.1266	5950.7846	7189.5374	1827.0730	10265.3763	8118.4718	7360.0593	31670.1084	1809.0366	10637.5079	4751.1303	11424.4890	3102.5063	8000.6380	16117.0690	4052.5493	5411.3372	1870.3704	1796.3120	11474.9359	6685.5023	7461.4855	4018.1015	9378.0105	1862.3940	4967.8112	12204.2473	7093.0286	4228.1322	14766.4382	4919.5975	9043.0297	5763.2563	4555.5556	3506.0150	2462.4005	7213.4228	3199.2729	7415.4040	15388.2142	10042.6210	2613.2265	4517.6892	11691.9514	4669.7490	11622.0136	14876.4462	2899.7578	6585.1117	8702.9851	1076.4833
LRRC59	4814.1240	6288.4055	3693.0736	4254.3674	2784.4336	3847.1693	4486.1808	4902.1467	2756.8493	3847.0413	3817.9169	2011.8088	4140.8583	3843.2369	3603.0093	4980.3787	3216.4912	5117.2572	4484.5607	4422.4840	2120.8430	4583.6695	3586.4443	4753.0494	2868.4760	3270.5503	5673.8812	5904.2135	5960.2468	4529.8072	4243.3271	11137.4384	5366.4039	4332.2265	4479.4727	5178.4059	4740.9486	3734.8375	3680.6437	4739.3194	5789.7729	5500.7933	5768.5376	4400.6058	4082.7897	5684.0428	3850.1113	3732.4476	5337.6681	6619.0064	3650.9444	5435.1171	6175.3186	5591.1983	4961.7442	4367.0253	4681.2516	1969.2852	6022.2877	5744.3721	5808.4208	10359.3192	6255.1090	3565.2036	3485.0819	5632.7548	2180.6272	6582.5539	5526.2471	4691.6081	3744.8100	5856.5162	3301.6908	2752.8530	4170.2924	9623.4706	4980.7725	2801.8452	4750.0276	2730.2112	4805.1110	3699.5370	3343.1970	4530.4132	3374.7886	7472.5176	5495.8660	5800.1054	3576.0692	5520.8503	4210.2664	4133.0872	6125.9447	2653.5845	6171.6743	4697.9603	2478.2269	7553.9774	4497.9131	6148.8101	5157.7854	6505.9569	2538.0256	2831.0240	4147.2893	5701.0993	3865.3877	4186.1353	4134.4058	3476.4161	5421.6869	3730.2462	5439.6346	5797.7878	4200.6613	2591.1778	5778.0689	5314.3329	4202.7156	5014.7379	5350.2157	3751.8462	4499.3507	10572.3572
MAP7D2	19.0083	100.0370	184.5761	108.1321	16.2626	43.8657	114.9508	110.3261	165.5251	191.1315	37.2369	104.8304	8.6164	126.5060	486.7971	702.7880	3.4428	212.1766	14.0059	49.5938	158.5013	5.0847	450.4284	3.4206	1064.2408	9.9751	262.4517	56.6479	11.3525	18.8831	541.4077	155.3054	7.3892	104.5499	5.7878	22.6481	211.7406	21.3556	379.6970	172.0606	385.3129	441.2775	32.2581	257.4457	246.6782	63.8672	157.5652	18.6165	334.0336	380.1658	73.7377	125.4181	43.2566	31.7862	84.1212	32.5271	5.8978	209.1528	22.6137	130.0791	168.9457	92.1756	4.3684	354.3564	266.6325	17.7515	19.8465	22.7015	58.0253	16.5658	367.3709	130.9922	138.1579	17.2063	1.7832	83.5448	150.2481	735.4839	63.3320	230.9003	868.3531	158.2777	0.6293	303.2278	13.4947	30.6956	165.8692	47.2833	79.2410	63.9535	1.6244	184.4182	7.6245	63.9269	237.5343	68.4327	14.6597	52.7804	23.0687	35.6027	96.2651	26.4421	69.6425	70.5467	27.6911	129.5860	2067.1296	2.2556	1047.1837	171.8121	6.1406	792.9293	56.9544	11.5976	48.0962	194.8052	8.6856	390.7530	619.2199	111.1270	26.5115	437.2208	116.4179	37.3701
MDP1	114.0992	150.4403	102.8836	82.9426	398.6347	355.5038	227.5380	105.9620	276.2215	121.2920	103.3297	387.5745	176.1425	260.0321	261.9754	146.7333	162.5993	99.9239	98.8511	160.2394	154.0448	172.8051	220.3917	142.4662	245.7920	189.8188	129.8943	676.8399	255.2230	146.8140	153.9789	171.2262	152.7340	173.3591	273.1833	683.4059	251.4309	110.1764	311.4645	147.6617	131.5127	312.8468	279.8495	117.2337	442.3298	434.0348	200.6122	254.1316	178.0987	184.2436	260.0690	348.3556	137.9273	155.1955	191.5802	220.5616	127.9817	210.2685	145.4983	191.2976	117.3489	359.3704	157.4700	122.9661	193.3367	133.5437	177.4702	122.1737	384.4782	71.3455	184.4616	84.0412	162.7401	127.2426	104.3581	178.7781	168.6889	231.3204	81.5313	240.0445	103.9752	288.3613	75.1919	225.1036	130.8831	118.1104	183.2344	112.0530	192.5972	200.9302	185.2567	257.6990	140.9841	231.2957	184.1376	152.8918	166.4293	258.1621	174.6620	136.3866	108.4447	93.1843	243.4117	127.8182	176.4192	266.6205	191.7361	246.3609	517.7912	265.4362	181.0322	166.8624	146.7509	106.5874	147.9259	158.5535	72.9010	246.3540	78.7298	145.4249	155.5925	274.2928	146.4254	121.5896
MEA1	765.2893	1256.0503	1230.0814	1461.7439	1487.6395	1626.4393	3575.9749	1799.4239	982.8767	986.1774	664.3281	1986.6393	1294.7804	1218.0120	1048.1262	1146.2388	1168.1710	898.3257	585.6221	918.7687	1959.8931	747.3983	1186.6585	554.8144	802.0257	791.3283	1426.5729	1671.7931	1130.8463	1035.7131	1287.4404	1013.1559	1212.9310	619.5547	1925.3441	2896.3415	1141.4140	745.5896	1194.8849	1328.5780	1473.0119	2106.4286	1126.8817	831.3983	2673.0105	1424.2376	1755.4609	1281.0662	1211.6334	1376.2381	1533.5670	1440.8584	1079.6764	1537.8087	1699.3633	1219.3411	869.5151	1006.0363	2945.5377	1227.3273	899.4266	1119.0391	1794.1380	933.4937	863.8536	913.8725	946.5335	991.4415	1604.0945	1010.4729	1305.2878	960.9532	2136.4803	698.9044	1105.8951	1635.7213	2318.8731	1202.0946	1091.1256	1484.3868	976.7682	2686.0094	986.7841	1668.3587	797.7773	1218.2484	3132.6603	1148.1450	952.1176	1007.2674	1869.0611	2098.4440	1094.1218	1108.9326	890.0071	889.6247	1134.7016	3585.2215	1337.9506	1197.0643	913.6713	1232.7242	1543.4784	1109.6462	1072.3497	1108.1268	1420.6887	1713.5338	1762.3002	1187.2483	924.7802	1702.0202	1320.6550	1358.0487	977.9559	985.1679	995.6398	1593.6275	1756.2002	1144.6308	798.8315	2030.2333	1487.3134	1355.6439
MEAF6	1153.7190	1158.4166	2172.7607	1774.6510	2754.5724	2312.2001	2593.7332	704.3478	2966.8950	1003.0581	940.0971	1358.6845	1725.6007	1014.0562	1432.6366	1087.3225	1460.9095	597.2603	1176.0586	919.1962	2151.4949	1372.8814	1151.7748	1404.4809	1178.2800	954.9460	685.0290	4577.2472	961.0950	2289.2728	1516.6932	885.7045	1472.9064	606.0019	1118.3280	2230.8362	1141.4140	1217.2702	2935.5474	1241.6741	1261.1545	2081.0440	1050.5376	1541.6456	2406.4388	878.1734	1389.2174	1110.2179	2028.8866	1216.0970	1852.8878	3007.2464	1484.4087	1072.5738	1705.5759	1229.9138	967.2346	2824.8865	1344.4649	1790.8305	989.4133	1623.9175	3289.3741	1684.1382	1134.0839	1704.1420	1190.2620	1259.9319	947.1221	1649.9518	1808.5687	1287.6254	1457.8947	1160.7251	1208.6305	1305.4851	2811.4812	1073.1183	1624.2615	1466.0245	1811.5643	2174.3728	1772.8131	4905.4779	1069.2598	1816.6714	1831.8979	1233.6395	1065.5823	991.2791	1876.2183	1303.4837	908.5913	1563.3562	894.3893	1158.9404	2854.4503	2550.4241	1374.4635	756.0899	1383.7700	1128.8178	892.0170	1900.1971	1159.7665	1697.9095	1758.6806	1398.4962	2304.6299	2153.6913	1101.0166	1364.2677	1543.2725	1470.2812	1501.0020	1172.8616	938.3324	4038.5733	1458.4047	1874.3037	1352.5867	2523.5732	1789.5522	2369.9366
MED20	428.9256	617.0921	570.3337	729.2267	617.2039	891.3639	840.1074	574.4565	785.3881	394.4954	336.2115	775.9507	522.9495	736.1446	418.8139	302.4724	456.7494	521.1568	266.1123	443.3519	389.1455	366.9492	514.6879	234.6502	317.7342	417.6226	745.3972	752.8090	494.3511	403.3748	483.5959	551.6206	681.0345	339.7870	607.0740	736.9338	221.6659	397.4002	391.6802	516.6251	467.5465	641.8269	602.1505	423.5235	1205.5403	452.1795	481.0435	363.8671	464.8109	598.2937	519.7966	320.5128	548.6496	554.9930	520.1621	469.5580	474.4430	355.9002	1232.9740	642.5460	480.8116	440.3946	598.1531	653.3769	269.7032	387.2452	409.6322	515.8910	672.4380	542.0324	526.7374	677.8149	794.0789	449.2229	466.4765	663.6736	532.9554	494.6237	527.1367	517.5250	707.2793	560.4588	674.0088	698.9801	329.4304	641.2278	1954.7049	483.3725	362.4231	385.1744	1126.3808	710.2064	453.0249	430.9361	402.8388	367.3289	517.6265	522.1489	574.5708	490.9432	575.9806	449.8885	283.3858	823.7369	359.4407	398.7263	1277.1991	285.7143	757.2987	682.5503	409.5806	658.4596	622.9087	842.5631	538.0762	556.2024	584.5397	536.3276	696.0203	545.9220	354.6538	678.4119	761.1940	598.7590
MME	80.1653	506.9922	56.8418	406.8247	474.7126	20.2193	178.3348	289.6739	73.0594	1265.2905	39.3956	87.3587	15.9072	330.1205	341.4752	404.5239	72.2995	26.1796	15.3190	67.1227	86.0029	67.7966	522.0318	298.2726	1362.4683	21.9451	1063.5075	236.4232	148.3569	137.0028	123.1392	977.4139	248.7685	686.3504	69.4534	1466.8990	186.3758	17.6416	595.0526	147.2271	1403.7167	254.4643	34.4086	800.1010	133.9489	454.7342	372.8696	73.6196	365.0210	291.5598	293.4980	212.9320	590.6842	58.2278	230.7544	84.7929	436.4351	204.2360	194.8462	1393.3043	85.5757	7.2295	324.8187	241.2786	40.4299	150.5588	96.3218	17.0261	96.8648	226.6199	269.0604	28.4281	775.9868	54.8740	34.9501	83.5448	53.8625	68.3871	48.8381	30.8262	530.2013	469.6438	78.6658	455.4726	53.9790	80.2591	466.9856	42.4411	199.7706	71.2209	19.4932	86.3234	231.2778	212.3288	450.8304	19.8675	54.7993	223.3742	92.2747	499.3754	36.0592	82.3058	19.2628	19.0891	41.2651	221.5146	208.3333	5.2632	776.1722	712.7517	49.7392	986.7424	719.5876	140.0406	206.4128	217.6444	113.7811	107.5297	66.3641	392.2297	277.6204	103.7221	387.3134	219.7588
NCF4	257.8512	310.1739	345.5213	117.4385	964.1391	37.0117	1129.4539	416.3043	30.8219	639.1437	404.2094	621.7883	232.3115	253.8153	759.3535	673.8559	445.2733	435.9209	385.6002	418.5549	813.1186	684.7458	638.3109	324.2689	401.3880	75.8105	299.2720	840.3558	127.7160	118.5215	135.5687	458.2736	210.5911	575.9923	285.5305	1209.9303	490.7529	376.0446	98.2624	39.0240	491.9652	1252.4038	209.6774	602.2211	230.1004	183.2987	387.4783	1909.8794	236.3445	721.3125	411.5510	484.9498	314.0377	275.3868	239.2437	357.5202	346.0026	532.9047	159.6108	239.4128	93.0745	45.1841	182.5350	219.2817	839.8158	135.4372	485.8428	626.5607	103.4160	354.5077	509.4900	64.1026	482.5658	343.1952	409.0585	484.0914	289.1566	643.4409	87.9086	264.9870	169.3340	912.8214	169.9182	170.3291	573.9234	409.4621	313.2376	158.3707	227.2964	291.4244	233.9181	236.2123	389.4870	765.4110	391.2044	198.6755	490.0524	630.5372	239.2704	311.3679	256.5995	489.3654	1528.4312	65.9819	377.3585	319.5348	45.1389	201.5038	565.3200	935.5705	213.0802	31.5657	749.2613	222.9632	116.2325	260.1881	109.7279	460.5020	495.8576	263.6766	431.6872	954.8387	338.8060	104.0229
NFS1	288.4298	501.0729	429.8260	522.7122	424.3761	823.1666	658.9078	780.9783	681.5068	745.4128	434.9703	243.5766	366.8600	406.4257	825.1538	343.5034	468.2255	368.9498	366.7797	552.8003	524.9022	320.3390	506.1200	630.0667	371.7528	327.8470	606.2507	470.0375	403.0149	925.2712	621.4771	489.1163	570.1970	327.2023	526.0450	366.7247	737.7836	437.3259	914.8335	590.2387	632.3727	692.6511	373.1183	422.0091	355.4288	539.0388	410.0870	308.0178	714.2857	376.1013	544.8602	589.1862	657.8907	513.3615	741.6554	366.4165	366.3172	512.8593	442.0195	688.8025	759.1531	1257.9260	621.2430	626.9118	464.6878	697.5674	1645.4088	506.2429	554.9836	864.0711	608.1455	644.3701	621.0526	377.1426	1013.5521	284.2085	703.7562	600.0000	635.5258	433.6421	750.6453	568.7619	432.9767	527.3893	481.0478	770.7688	351.1962	702.9894	392.0342	437.5000	529.4509	663.9056	289.7326	462.3288	593.3510	284.7682	754.2757	359.0952	482.8326	354.4660	574.3708	611.8930	389.7018	456.4789	549.4774	617.4720	678.2407	896.2406	479.2097	429.5302	564.9388	607.9545	623.6266	621.3395	292.5852	635.9158	594.0938	686.9221	674.6125	444.5079	648.1411	726.5310	478.3582	557.4845
NR2F2	1168.5950	1239.2157	1191.7611	306.8912	587.0019	855.3804	480.2149	673.3696	208.9041	1340.2141	1525.0944	936.2795	1320.9611	528.5141	959.5609	1404.5239	1165.9733	1320.2435	791.3338	672.0821	287.8611	922.8814	1258.2619	1141.0980	787.7708	296.5919	319.8229	1005.6180	812.9961	682.2017	952.7388	835.2098	912.5616	598.2575	1280.3859	661.1498	428.9952	880.2228	433.4503	149.4444	1395.0983	908.9973	908.6022	931.8526	567.6251	215.8710	938.0870	374.0216	503.1513	753.2865	1688.7032	1215.7191	865.8643	722.0816	586.5329	1391.4373	721.4941	1625.1891	327.3731	1749.9005	285.8403	778.0706	812.5147	2964.7706	488.7410	644.3130	1774.5435	660.0454	363.1259	960.8153	631.6020	1973.2441	447.0395	1616.4585	706.4907	620.7300	902.9057	941.0753	603.3872	675.2130	2331.9566	390.7644	849.5909	1145.6209	1040.6827	1373.4159	857.7352	613.2593	1156.9179	1175.1453	502.5991	495.1826	1230.7282	1330.4795	569.5975	722.2958	750.4363	757.7757	1430.7940	1181.1368	749.8372	625.6727	557.1402	734.1010	649.3824	865.0145	2956.0185	570.6767	692.4211	1105.3691	634.9421	3422.9798	1098.6454	338.6489	583.1663	364.5320	835.5530	910.1717	508.1671	851.8783	1240.5381	1244.1687	837.3134	751.5861
OSBPL1A	1289.2562	497.5213	889.0308	631.5090	700.8400	732.3509	346.2847	689.1304	898.4018	510.7034	542.3637	303.1860	982.9329	499.5984	828.8960	687.5329	502.0800	449.0107	2240.9454	667.8068	439.9654	1065.2542	686.6585	1097.9990	578.0737	262.6766	766.3762	956.4607	1717.3284	1451.9888	812.8342	607.3013	810.3448	703.7754	534.4051	832.7526	1021.2071	697.3073	726.5257	971.6100	513.8702	815.2473	609.6774	810.7017	1052.3611	5131.7260	939.4783	852.1261	985.2941	626.7452	755.1762	736.9008	680.8631	1158.0872	498.5530	876.8418	1370.9043	493.1921	389.4294	1525.6261	430.0838	314.7827	540.4284	2840.3506	378.7103	1360.2893	1467.5840	1037.4574	446.8882	766.6643	723.0135	660.5351	739.4737	1373.2457	1444.3652	502.0496	2002.8349	446.4516	1097.4399	415.8577	1458.9572	411.0032	1097.5456	935.3380	550.9030	923.1202	670.8134	369.7216	582.6295	701.3081	1402.8590	595.6316	803.7538	567.9224	303.9469	998.2340	820.5934	574.9293	609.9785	674.8907	1006.4367	174.2945	1085.0157	1357.8172	337.1793	902.1182	1406.2500	1443.6090	874.0784	784.5638	1485.4206	583.3333	1100.7991	1150.7683	1610.2204	806.9861	356.3984	792.8666	690.6684	873.8752	384.1666	242.6799	590.2985	2023.5655
