ID	6848	5779	4507	A4T6	4418	A4T8	5429	8025	7458	5936	6207	6970	8615	A4TD	6745	4490	5126	1594	7146	5775	6594	1679	6774	4384	6849	5941	8505	8056	3396	5420	1677	7283	4675	7536	6743	7227	7974	7714	5643	7220	5375	6593	6981	6178	4250	4512	6595	6203	5072	7727	A4T9	7554	7154	4659	5930	5051	6761	A4VK	A4TC	4494	6214	A4P8
INTS2	375.1882	527.0049	250.7783	319.8536	358.6207	285.1444	262.1810	431.1896	510.8003	388.1579	409.2308	451.6544	347.0588	382.9473	466.3391	326.6873	313.6943	410.3774	521.3930	229.7341	457.7465	322.6930	320.6320	361.0263	412.6808	457.6923	400.1179	532.4788	509.0624	349.0589	320.5689	412.0301	328.3767	596.0012	531.1991	268.8321	759.4728	356.2030	467.0423	555.9130	231.9645	256.5747	430.7018	328.3931	565.0336	164.4889	300.9646	238.6520	572.7483	533.0275	530.8642	421.7109	553.6538	315.6118	371.8546	223.0829	321.9065	495.3636	193.8126	264.6412	490.7752	278.4868
IP6K1	969.7944	1017.1849	620.5465	854.1629	1428.5002	1127.1391	743.2328	1187.9374	1230.8202	1001.4620	841.3187	1083.5207	1049.1979	1090.6851	1044.2260	756.3419	1027.8662	895.4403	899.0050	1575.1869	638.0282	1194.7185	1552.9740	1494.1967	1186.8743	1310.8974	1484.3842	1201.4550	1151.4880	727.6535	894.9672	1599.4987	964.9938	793.0476	1268.0412	1306.1507	1289.6930	1249.0602	740.2817	896.1524	365.1498	1077.6139	863.1579	811.2324	1014.6730	1114.5273	1010.9325	1303.9890	985.6813	1298.1651	907.2083	1222.1111	842.9826	1427.2152	1211.1835	1399.6902	1452.6123	1051.7326	1171.5196	968.8365	1084.2001	1386.5087
ITGAE	358.4387	282.3241	974.4033	159.1949	524.1379	166.7192	261.4076	199.6001	383.6795	325.2924	101.9780	336.3315	167.9144	265.6481	368.5504	144.1543	402.0701	318.3962	143.7811	177.7539	356.3380	138.1312	231.4126	304.2150	347.0523	608.3333	213.3176	145.1585	324.9049	843.1115	864.3326	197.4937	492.2553	343.1677	283.7765	136.8348	366.5103	140.0376	304.2254	1045.4253	1624.8613	202.6940	265.7895	151.3261	581.9448	135.2806	212.2186	464.9243	251.7321	270.6422	337.7141	193.0965	218.4849	337.1308	430.2889	230.8288	468.5610	286.4812	397.6342	394.6901	176.7520	379.2160
KIAA1430	1915.3021	752.8642	635.7662	653.2479	825.5920	640.8399	904.0990	670.1100	1823.3882	754.3860	2587.6923	1203.3408	546.5241	531.7891	1467.8133	721.7074	930.7325	611.2421	1893.5323	903.6207	998.5915	813.6970	1010.2230	1121.5638	1096.7742	650.0000	657.6311	1648.3631	1217.4983	904.8680	764.7702	2107.7694	678.1289	447.5767	584.9159	1172.7713	1026.0525	1460.5263	775.2113	881.2251	539.4007	680.5645	764.0351	1150.5460	1072.3701	384.3198	810.2894	739.3398	794.9192	1279.8165	692.5528	1461.7309	1996.7257	716.8776	467.4743	506.5840	1091.1091	885.3099	826.2056	1151.1322	580.6697	773.9289
LAMA1	535.9831	56.4648	56.7278	8.4172	11.9651	39.4751	6.9606	13.3289	36.0838	323.0994	12.3077	66.8166	2.1390	33.0212	70.7617	25.2738	52.5478	19.6541	28.3582	248.2985	85.2113	172.0836	342.0074	28.1002	6.6741	33.9744	44.7849	183.2669	72.4994	17.0054	14.2232	46.1153	23.2342	11.2598	62.9409	41.4651	37.9149	5.6391	571.2676	14.4126	6.6593	24.3746	7.8947	98.2839	29.1801	22.2905	110.6109	19.2572	194.4573	27.5229	32.2581	56.5283	22.6224	32.2785	62.4184	14.7173	18.3318	182.5281	167.4249	5.1111	70.4578	49.2252
LRP1	12633.2892	10764.3208	2488.4123	4389.3870	2503.3652	7683.7795	2651.1988	4728.7571	8803.4429	11486.1111	5697.5824	7256.0231	6332.0856	12223.7555	8938.0835	5814.8460	7415.6051	6229.1667	5002.9851	9464.5803	7261.2676	23420.4875	40801.1152	7484.4227	6226.9188	9786.5385	14757.2186	8084.8779	7234.7281	1532.2790	1448.5777	5861.1529	6976.4560	5735.8402	16777.5366	7890.8086	8039.1258	6542.2932	4102.5352	3752.9276	2217.5361	12488.1334	9158.7719	13017.1607	4087.2088	7252.8824	8958.8424	14903.7139	7213.8568	1404.5872	10768.2198	11835.4177	4179.7887	7666.2447	11759.9015	2865.2208	3905.4079	4521.7179	12706.5514	1713.0688	3772.2269	18499.5442
LRRC59	7299.1016	3520.0655	6996.7243	3000.6661	5985.0337	5875.9139	4346.4888	6315.5182	3171.1264	4930.5629	4936.7473	4198.2975	6104.4439	4760.7245	5988.1622	5083.8809	4755.8280	8289.3396	5415.6915	3105.1556	9408.9507	6445.3743	5204.9442	2455.5406	3697.1301	4328.8205	6753.3530	4356.5980	8103.6227	5126.0013	3577.0460	4869.9549	4707.2522	3429.3077	10071.7634	2960.5667	7039.1993	1923.7030	3670.6366	7217.3877	2449.7114	6080.5003	6085.3947	3213.8300	5990.7950	3667.3636	5494.6367	2617.2971	6150.4296	5374.4312	4201.0793	3664.0170	7778.6337	8314.7637	5734.0775	4243.5941	4505.3052	5062.9966	4564.8999	5928.0358	5692.1600	1375.9799
MAP7D2	59.4606	41.7349	17.2951	190.6679	3.9884	129.3438	10.8275	35.3216	2018.0419	16.8129	8.3516	4.8185	114.4385	5.9142	259.9509	111.3919	5.5732	207.5472	555.2239	4.6411	210.5634	337.7829	13.0112	58.0330	18.9099	21.7949	55.3919	25.9830	38.7111	8.0552	148.7965	61.1529	9.2937	486.7301	542.5936	248.0995	4.1148	281.0150	71.5493	31.9135	3.3296	78.8967	228.0702	120.1248	110.7519	146.0415	45.6592	181.5681	57.2748	752.2936	326.5631	150.0750	8.9299	15.8228	25.2330	6.9713	10.2658	17.0815	189.7179	157.3082	416.0656	6.3810
MDP1	74.5854	121.6858	258.0906	504.4758	159.5181	107.0908	249.2421	115.0583	100.6671	110.3874	91.9385	127.8156	107.3904	227.7279	84.5700	274.8853	120.2627	145.9159	98.6667	196.2254	272.8662	114.2484	105.8643	105.4856	153.3482	121.1538	90.2239	72.1081	160.4229	436.7264	745.7549	94.4211	127.4133	184.9702	113.1308	166.3442	120.3165	141.3346	69.5493	81.6214	1346.5150	166.1450	194.3596	126.4977	198.3818	203.3205	142.0707	179.5667	103.6536	215.4495	210.7049	118.3592	112.1119	167.9937	152.1682	140.3331	91.6517	147.1254	140.8462	324.1400	82.3962	161.6226
MEA1	1248.5726	1180.8511	2943.9225	1564.8307	1512.5318	770.9984	1447.7958	1129.8834	766.6970	1195.1389	2079.1121	1046.8519	1356.6524	1314.4012	757.2285	1989.0855	1024.6815	1292.8459	1267.6617	1282.2875	1616.1972	1102.6872	937.7323	769.6762	1220.2447	1798.4551	931.0548	803.7416	1445.2115	1644.1210	4458.3589	1474.1654	1159.5415	1441.4990	918.6110	995.1624	740.3302	775.3383	693.4986	1613.1772	5005.5161	1324.5350	1424.5614	1286.2402	1223.8514	1804.7656	1590.3280	841.8157	1134.3695	1111.9266	956.5910	774.8874	975.7404	1151.0549	909.7157	859.0240	1612.4363	860.4197	969.9545	2983.1533	1441.6400	552.4157
MEAF6	788.0627	2830.6056	1373.9191	3139.2498	1243.3735	1186.7717	1694.5089	1250.2499	1614.8308	873.5380	1843.0769	1057.1796	802.6738	749.1375	1189.6806	2429.0930	1141.7197	2263.7579	870.1493	1466.1212	942.9577	1504.3529	1290.8922	1210.1405	1696.3293	1442.3077	1015.3212	1255.1533	1257.1045	1130.4138	1382.9322	1424.0602	1587.9802	1182.2781	844.2756	1316.5169	989.6072	1193.6090	885.6338	878.6514	2116.5372	1316.8698	1627.1930	2134.9454	1080.6599	2189.8540	1057.2347	1118.9821	1221.7090	2206.4220	1140.5814	1366.1831	1099.5684	1209.4937	990.7269	1172.7343	898.9918	927.2816	710.6460	1290.8355	1570.1162	948.9517
MED20	599.6311	513.9116	682.1169	587.0082	591.6078	338.4777	666.6667	356.8810	246.6275	470.0292	543.7363	788.6283	552.4064	464.7610	360.6880	512.9645	317.6752	628.9308	855.7214	552.7541	715.4930	473.0122	459.1078	593.7691	468.2981	866.0256	530.3477	666.8976	285.5225	630.0960	1205.6893	568.9223	281.9083	619.2885	551.2751	357.9820	238.0700	301.6917	268.1690	1725.9040	753.6071	426.5555	408.7719	712.9485	545.1380	369.7156	721.5434	275.1032	510.3926	442.2018	447.6304	477.2386	633.4276	419.4093	648.0894	332.3005	724.4730	401.1713	291.1738	366.8631	577.3290	236.5542
MME	2034.2234	56.4648	88.2048	22.6898	93.3943	57.1129	219.6442	72.9757	360.8375	411.5497	76.4835	56.8583	262.5668	44.3568	199.5086	97.3509	292.1975	307.3899	122.8856	1919.0918	55.6338	3507.2548	231.4126	324.3739	144.6051	178.2051	338.8332	136.1510	421.7946	144.0987	168.4902	276.1905	204.7708	9.2126	146.5003	98.1341	81.4141	20.6767	9.5775	36.5461	138.7347	524.0539	535.0877	668.4867	320.6499	272.8670	763.9871	1887.2077	174.1339	348.6239	1123.0585	226.1131	81.5598	104.0084	795.5032	137.1030	170.1192	31.2347	652.8662	80.6417	2061.4987	947.5843
NCF4	309.8652	351.8822	476.6517	402.9277	466.6390	129.3438	122.1964	161.6128	301.2497	217.1053	137.5824	250.2409	98.9305	410.0542	529.2383	1271.1785	817.6752	218.9465	118.4080	183.3232	219.0141	234.7649	263.0112	267.5626	294.7720	472.4359	139.0689	202.6676	525.6209	1335.3740	341.3567	310.7769	417.2862	220.5896	206.1856	300.6220	544.9159	223.6842	130.1408	72.5775	401.7758	692.1103	212.2807	266.7707	371.0520	588.7779	237.9421	555.7084	257.2748	177.0642	893.2696	197.0985	83.9411	375.9494	313.4203	191.3246	274.2438	241.5813	314.3767	309.2213	86.5538	746.5816
NFS1	436.3237	378.0687	708.4054	945.6542	778.0640	565.2493	320.1856	469.1769	266.1591	815.0585	1029.0110	626.4054	529.9465	664.3667	331.8428	657.1188	783.4395	473.6635	720.3980	371.7515	1036.6197	541.7876	418.2156	548.5644	740.8231	501.2821	569.8291	392.5169	431.4164	401.8652	821.6630	468.6717	816.6047	649.7412	455.7786	264.6856	460.8566	424.8120	612.9577	974.3920	731.4095	410.5196	611.4035	719.1888	524.2477	1001.5373	540.8360	326.6850	499.3072	649.5413	551.1748	426.7134	757.2555	422.7848	655.9781	389.6204	416.4986	400.1952	444.9500	484.7022	692.1266	343.2088
NR2F2	1022.5553	1157.1195	547.2155	431.8390	1404.5700	658.0577	741.6860	1010.9963	1169.9081	2038.0117	859.7802	1949.2451	433.6898	940.8576	1801.9656	761.9583	869.4268	512.1855	1620.3980	1496.2883	846.4789	914.9739	1372.6766	1055.5895	412.6808	901.9231	1670.0059	976.2688	610.2036	895.0228	532.8228	705.2632	498.7608	542.2613	799.2404	1082.2391	3879.3661	1343.0451	554.3662	1917.8999	551.6093	933.2906	507.8947	755.8502	934.4276	735.5880	1436.0129	1132.0495	1098.8453	612.8440	755.8742	801.4007	1451.4065	662.6582	1351.9571	507.3586	456.8286	1102.0010	518.6533	451.1961	3007.8202	1797.6299
OSBPL1A	710.1776	1078.5597	477.3435	559.1949	878.4379	280.1050	664.3465	228.9237	669.3702	480.2632	519.1209	862.1908	1176.4706	578.1173	932.1867	307.9659	609.0764	560.9277	39.3035	555.0747	359.1549	488.6825	855.9480	1178.3751	1013.3482	487.1795	463.7596	2113.6324	558.9617	294.4625	609.4092	602.5063	801.7348	289.9396	527.4010	716.6551	871.7478	460.5263	851.8310	969.2446	288.5683	657.4727	521.9298	652.8861	611.4565	558.0323	711.8971	1180.1926	633.2564	1077.9817	515.7308	1610.3052	356.0054	1253.7975	799.4874	422.1534	374.7021	377.7452	471.7925	423.0851	1933.0347	982.6800
OSBPL5	365.9760	381.3421	1283.6389	819.7621	626.5060	694.5932	929.6210	655.7814	473.0613	1008.7719	318.6813	644.0732	1673.2620	2065.0567	247.6658	673.0319	302.5478	187.8931	657.7114	511.4484	410.5634	891.1782	768.5874	883.3232	658.5095	669.8718	628.1674	680.4088	493.6227	152.1539	156.4551	890.2256	720.5700	347.0063	274.5524	526.6068	700.6901	625.0000	369.5775	307.8111	186.4595	474.0218	322.8070	793.2917	829.9760	679.4773	627.0096	533.0124	422.1709	92.6606	569.8925	1145.5728	225.0335	2730.1688	328.0289	5034.0821	632.0807	1040.0195	764.3312	406.0481	939.3364	686.8733
PHC1	705.7306	792.4795	91.1519	1558.6496	290.0108	320.4409	121.7633	243.1523	319.8742	447.7778	92.7648	181.9017	820.8556	602.9768	189.1155	350.1919	219.9522	827.8774	433.5522	936.4658	162.4930	185.7052	420.1394	444.8687	534.0601	248.1218	289.9529	509.2084	340.2998	200.6462	282.4179	177.8747	368.3643	425.5075	302.6641	248.0028	434.9128	441.8421	935.8085	273.0768	517.5694	230.4490	382.2632	392.2621	183.0722	423.8970	275.0868	391.5337	232.6790	365.9817	299.3070	272.7914	364.3816	411.0802	317.9755	360.1859	52.5463	820.4734	233.5942	154.7554	259.2575	776.6044
PHTF2	1036.7923	703.7643	522.3106	490.0274	1088.1595	471.6010	531.3225	756.7478	616.7343	529.9708	497.5824	683.9062	309.6257	645.6382	586.7322	615.9319	452.2293	984.2767	602.4876	568.5339	744.3662	1026.6976	1625.4647	288.3323	707.4527	617.3077	587.5074	1290.8367	872.9022	1163.5296	1075.4923	567.4185	754.0273	482.3797	1079.2187	604.0083	678.0588	494.3609	974.6479	466.3492	3283.0189	543.2970	2954.3860	785.4914	736.1353	719.4466	569.1318	482.1183	958.8915	944.0367	678.2159	1262.1311	443.5184	1142.6160	492.7073	718.0480	404.0330	328.4529	734.7589	994.3920	403.0066	606.1987
PIK3C3	818.2117	1237.3159	363.5420	213.3577	504.8608	466.1417	400.6187	333.2223	644.2109	461.2573	327.4725	811.1147	413.3690	386.3972	519.4103	258.3544	601.9108	573.5063	236.3184	522.1229	302.1127	449.2165	503.7175	497.2511	430.4783	485.2564	426.6352	638.4895	823.6742	782.2499	458.4245	261.6541	394.9814	516.6709	438.9582	520.3870	484.0758	355.2632	804.5070	556.4277	428.4129	282.8736	339.4737	380.6552	525.2425	166.0261	495.8199	455.2957	433.2564	432.1101	311.4297	926.4632	316.7138	504.8523	467.4743	259.4888	355.6370	494.3875	390.3549	292.7522	589.1732	484.0474
PIPSL	319.0774	234.0426	342.7880	226.5325	441.3793	506.0367	256.7672	165.6115	207.8954	184.9415	176.7033	266.3026	209.6257	247.9054	161.1794	307.9659	167.9936	194.9686	501.9900	137.3763	188.7324	137.2606	119.8885	219.9145	334.8165	277.5641	205.0678	351.2905	124.8601	325.7883	277.8993	370.4261	310.7187	225.4517	400.4341	216.3096	129.0281	170.1128	82.8169	337.6657	243.0633	212.9570	167.5439	396.2559	176.7388	255.9570	134.4051	125.1719	346.8822	165.1376	170.8483	283.1416	274.4456	147.8903	261.6263	329.2022	392.3006	230.8443	181.0737	224.3203	175.8409	110.7566
PLCD3	375.1882	150.5728	1035.9737	66.6057	1021.6867	899.9475	2104.4084	314.2286	175.1221	749.2690	458.0220	426.5981	153.4759	531.7891	351.8428	322.9430	259.5541	208.7264	326.3682	1455.9108	108.4507	597.2142	771.3755	301.7715	139.0434	294.8718	1373.0112	102.1999	179.4585	251.5014	129.1028	192.4812	665.4275	44.5274	235.4856	286.8003	452.6270	155.0752	893.5211	742.2468	116.5372	522.1296	220.1754	180.1872	582.2764	585.7033	1569.7749	410.5915	534.4111	55.0459	428.5145	213.6068	684.0304	276.3713	228.4250	239.3493	107.0577	314.2997	400.8189	274.2954	1878.0654	436.6454
POC1A	343.3642	142.3895	265.6520	77.9506	270.2119	123.8845	358.8554	238.9204	67.2019	143.2749	187.2527	188.8853	145.4545	139.4776	167.5676	102.0313	235.6688	227.2013	240.2985	334.6228	184.5070	149.1584	123.6059	59.2547	42.2692	164.7436	227.4602	71.0203	425.1510	266.7168	584.2451	170.9273	98.5130	337.7937	231.1449	175.5356	219.5535	40.4135	206.1972	188.3927	208.6570	202.0526	221.9298	67.0827	548.4540	211.3759	231.5113	129.9862	497.9215	182.5688	170.8483	156.5783	350.0521	279.1139	223.1128	329.9768	291.8423	228.8921	232.4841	548.5909	280.9202	40.1094
POLR3G	595.4437	59.7381	52.5770	21.2260	152.2227	172.1785	67.2854	105.6315	70.1812	120.6140	283.0769	95.0851	59.3583	97.0922	180.8354	53.3558	58.1210	108.8836	77.6119	495.2046	45.0704	35.1132	86.4312	40.9285	50.0556	66.0256	103.1232	15.5898	81.0025	219.2806	136.7615	41.1028	50.8055	89.8224	53.7168	31.7899	92.2889	24.4361	33.8028	56.1060	251.9423	42.3348	43.8596	47.5819	159.8276	51.4988	134.4051	94.2228	88.6836	102.7523	58.1442	42.5213	224.4382	98.1013	59.7623	92.9512	217.7819	16.1054	86.4422	94.2713	67.1172	55.6062
PPP1R3F	262.1292	101.4730	100.6572	65.5078	92.0648	268.7664	17.7881	80.6398	54.9532	143.2749	94.5055	48.5063	202.1390	137.9990	33.9066	72.0771	51.7516	10.2201	61.1940	58.9419	180.9859	172.0836	73.4201	171.6555	45.6062	30.7692	73.6594	40.5335	98.9036	33.1158	14.2232	66.6667	346.0347	133.3262	51.5464	50.4492	100.2246	39.4737	28.1690	5.6621	18.8679	90.4426	78.9474	77.2231	34.8172	242.1214	55.9486	55.0206	62.8176	23.8532	88.8092	91.5458	58.3420	51.0549	114.2125	213.7878	269.8442	87.3597	103.7307	105.9133	130.2862	88.4230
PSME3	3990.5617	1743.0442	2857.4888	1877.0357	3754.7154	3257.9528	2389.0178	2884.0387	2499.0482	3442.2515	3735.3846	2953.7424	1535.8289	2427.7969	3615.2334	3193.8594	3529.4586	4868.3176	2588.5572	2062.9657	3323.2394	2290.4817	2335.5019	2513.1338	2548.3871	2612.8205	3232.1744	2019.0542	3664.5782	2342.2746	2341.3567	2557.3935	2867.7200	3248.9617	3373.8470	2118.1755	3957.5471	1984.0226	5614.0845	3863.5954	1538.2908	2976.9083	2781.5789	2535.1014	4188.0129	1804.7656	3569.7749	1688.4457	3343.6490	3116.5138	2743.5285	2291.1456	5307.9327	2383.3333	1565.7734	2159.5662	2137.4885	1875.5490	2562.3294	2858.8060	2428.9727	1336.3719
RAB12	700.9654	999.1817	740.9201	355.3522	785.7084	669.8163	552.9776	927.0243	962.3438	703.9474	460.6593	612.9136	374.8663	654.0168	1091.8919	743.2369	1009.5541	484.6698	1750.7463	1691.6783	1122.5352	1197.0400	694.2379	962.7367	925.4727	907.6923	586.3288	1087.8226	1166.4802	825.2110	1634.5733	554.8872	747.2119	730.8628	1214.3245	1661.3683	848.8226	638.1579	1534.0845	289.7954	763.5960	1280.9493	1542.1053	774.5710	709.6079	634.1276	1013.5048	1050.2063	668.8222	1331.1927	791.3182	1147.5738	1093.0198	747.2574	710.5079	1173.5089	1437.2136	912.1523	762.5114	815.7876	953.6102	1014.5852
RCN3	1558.5384	478.7234	528.5368	2784.6295	319.4017	1654.1732	397.5251	2943.3522	462.7990	475.8772	199.5604	141.6640	819.2513	1671.2666	382.8010	850.8846	312.1019	523.1918	257.7114	161.0459	2100.0000	5052.2345	2126.3941	160.0489	200.2225	1025.6410	1086.6235	143.0799	973.1484	568.3395	288.8403	852.6316	776.6419	353.6598	2394.4655	377.3324	387.3782	244.3609	108.7324	199.7169	450.6104	1772.9314	1436.8421	1971.9189	571.9970	1754.8040	2100.3215	104.5392	466.0508	37.6147	878.1362	703.8519	169.6681	2350.4219	3225.8386	268.0093	2205.6829	352.8551	4392.1747	511.9614	1424.0377	438.9243
RDBP	2073.1743	1625.8101	3537.7032	1867.4035	2959.6510	1656.6929	1835.7154	2245.9747	1013.7251	1861.7105	1864.6725	1577.0671	1663.0053	1422.3756	810.0835	2565.1690	1474.3551	1398.1918	2290.6368	1335.7761	1211.2676	1344.6750	1303.9033	1104.9053	1185.7620	1756.5513	1497.6252	931.1242	1651.5216	2248.1988	4647.5383	1966.6867	985.9851	1085.5104	1245.6213	675.8811	1036.0456	904.1353	875.1662	1417.5782	5095.4495	1465.3817	1262.2807	1698.6349	1962.9678	1602.6134	1754.0514	833.2462	1634.5450	1343.1193	1129.8168	1655.8279	867.1648	985.3882	1399.7669	1157.2424	2333.6829	1432.4061	1384.8954	3054.3451	1884.0513	866.9098
RNF170	588.7439	1115.3846	316.8454	754.6203	675.0312	343.5171	684.4548	533.1556	792.8495	807.0175	264.1758	1069.7077	544.9198	462.7896	356.2654	444.6317	349.5223	648.5849	297.0149	376.8567	948.5915	458.2124	570.6320	770.9224	776.4182	499.3590	750.7366	778.1050	545.7597	1098.1929	264.7702	477.6942	821.5613	774.1107	493.7602	767.7954	549.9124	809.2105	367.8873	800.4118	716.9811	453.4958	478.0702	276.1310	1263.6989	674.8655	1429.5820	462.8611	877.5982	837.6147	408.6022	838.4192	662.0033	722.5738	610.9040	670.0232	384.2346	792.0937	290.2639	690.8497	1177.1316	489.0611
ROGDI	136.5082	213.5843	568.6614	1498.6276	359.9501	671.9160	283.0626	809.7301	444.5916	320.1754	342.8571	373.9158	908.5561	793.9872	380.3440	1574.4641	356.6879	457.9403	219.9005	186.1078	383.8028	440.5107	410.7807	803.9096	798.6652	408.3333	371.8326	392.1704	537.7042	272.9819	521.8818	476.6917	1041.2020	439.8996	304.9376	487.9060	448.5122	418.2331	343.6620	267.6618	327.4140	689.5446	914.9123	732.4493	362.4306	1272.0984	321.5434	633.4250	241.5704	189.9083	664.2772	491.2456	236.9400	906.1181	277.5629	862.1224	303.5747	1142.0205	378.9809	640.3067	841.2421	654.5123
RPL39	501.6467	520.4583	2690.7644	276.6697	1440.7977	648.8189	1249.8067	846.3845	691.5501	536.5497	996.9231	655.6376	592.5134	436.1755	533.6609	1348.8720	677.5478	603.7736	1125.3731	1194.1532	442.2535	472.4318	383.8290	288.3323	590.6563	531.4103	269.8880	337.0864	577.3104	1742.6093	4049.2341	1339.3484	801.1152	519.7417	281.0635	1149.2744	320.9537	623.1203	1198.8732	369.5792	7265.2608	629.8910	449.1228	375.1950	1001.0777	1108.3782	640.5145	581.8432	433.7182	717.4312	511.3501	507.2536	2066.9743	806.1181	618.8723	864.4462	1583.8680	420.6930	727.9345	2208.8450	514.4636	429.3528
SAMD5	82.0724	64.6481	198.2013	23.4218	40.8808	36.9554	232.7920	43.3189	117.5205	183.4795	32.5275	151.9435	69.5187	172.0059	65.3563	69.2689	133.7580	119.1038	8.9552	83.5397	5.6338	20.0232	141.2639	129.5052	36.7075	67.3077	190.9252	779.4907	25.0615	46.5412	134.5733	134.8371	110.2850	9.9803	66.1964	59.4333	60.8401	46.0526	9.0141	610.9896	15.5383	57.0879	42.1053	62.4025	17.9060	39.9693	72.0257	255.8459	137.6443	110.0917	152.9271	58.0290	1456.7644	236.7089	70.3868	216.8861	32.2640	30.7467	42.7662	28.9629	54.3619	297.6299
SGIP1	53.5983	171.8494	33.8983	17.2004	47.1957	71.8110	55.6845	59.6468	83.0919	49.7076	26.3736	35.0145	66.8449	121.7348	45.7002	45.8673	19.9045	31.8396	10.9453	4.6411	24.6479	117.2374	113.3829	79.4136	36.7075	35.2564	124.3371	57.8555	130.2305	47.4362	43.7637	16.5414	59.1698	6.3976	75.9631	69.7996	48.7897	43.2331	7.3239	31.3988	59.9334	100.7056	34.2105	60.8424	31.8329	156.0338	114.4695	97.6616	35.5658	38.5321	90.4022	56.0280	28.5757	57.8059	73.0429	70.4880	22.7314	75.6467	154.2311	7.6666	35.5326	257.9763
SIPA1L1	1434.5923	695.5810	1245.2439	1185.7274	581.6369	2103.9370	1197.2158	797.4009	1133.1623	1211.2573	2905.4945	862.5120	713.3690	797.9300	1890.4177	1271.1785	1258.7580	1108.8836	939.3035	2798.5789	1088.7324	1942.5421	1856.8773	1087.3549	748.6096	1147.4359	1243.9599	349.9047	1252.1817	481.5223	391.6849	797.9950	693.9281	3217.2295	2038.5241	897.0283	773.2868	1329.8872	936.3380	466.8640	781.3541	815.9076	1674.5614	1309.6724	1491.1714	1328.9777	2387.7814	1226.9601	1029.5612	891.7431	2118.6778	1454.7274	1020.9853	1904.0084	1077.0503	1004.6476	1222.3648	1124.4510	1087.3521	786.2568	907.7519	1137.6481
SLC16A14	77.0476	2468.9034	5283.2930	140.8966	304.7777	1870.8661	27.0688	695.7681	187.3707	1323.0994	45.2747	2863.1545	3574.8663	2029.5712	141.0319	234.0167	83.5987	190.2516	605.9701	45.9468	126.0563	198.2008	330.8550	1106.2920	3929.9221	158.3333	849.1456	280.2702	184.3813	653.3666	387.3085	52.1303	513.6307	7280.4788	415.0841	64.9620	523.1663	71.4286	904.2254	4369.0645	436.1820	51.9564	558.7719	199.6880	92.5143	88.3935	213.5048	117.6066	2532.1016	127.5229	162.0868	74.0370	738.2051	2820.6751	2879.2170	6164.2138	242.7131	5508.5408	95.0864	591.4673	56.4877	106.1987
SLC25A36	912.8462	1770.0491	813.9052	1030.9241	685.3344	804.6194	1017.7881	1030.6564	1419.1840	891.8129	1271.2088	1049.1487	1034.2246	853.6225	800.9828	877.0944	1047.7707	1205.5818	2053.2338	1374.2275	657.7465	1367.9629	793.6803	1480.1466	969.9666	949.3590	733.6476	2090.0745	733.0499	1189.4853	1481.4004	743.8596	562.5774	1887.5505	1627.2382	1463.7180	743.8954	1407.8947	1654.6479	1005.2760	2295.2275	642.7197	1064.9123	1213.7285	1458.3437	1122.9823	521.5434	1015.8184	868.3603	2030.2752	1160.8921	1281.1406	544.7239	851.2658	1316.0996	983.7335	724.4730	799.4143	810.7370	545.1835	821.8055	2728.8058
SLC36A1	814.8618	220.9493	118.6441	297.8957	159.5347	250.7087	198.7626	268.9104	405.1974	418.8596	490.1099	307.4205	143.3155	497.2893	487.4693	282.6921	623.4076	257.0755	407.4627	334.1587	364.7887	668.3111	536.2454	393.4026	371.5239	398.0769	418.9747	256.7123	408.1450	317.7331	70.0219	247.6190	333.0235	163.2670	380.9007	587.4223	426.1748	421.9925	388.1690	252.7345	195.3385	499.0378	222.8070	400.9360	354.4724	360.4919	500.3215	530.9491	211.0855	311.0092	341.6965	489.7449	430.4212	555.4852	302.7959	195.9721	354.9038	176.1835	478.1620	107.0491	1273.4037	805.3783
SNCA	154.0951	25.3682	17.9869	15.3705	24.5949	7.5591	23.9753	36.6544	70.8433	21.9298	5.7143	35.6569	8.0214	22.6713	39.8034	32.7623	65.2866	39.7013	16.9154	27.8466	164.7887	28.4388	56.6914	48.8699	76.7519	41.0256	22.9817	33.6047	82.3450	108.2978	8.7527	45.6140	43.0607	11.0039	34.7260	71.8728	34.6818	34.7744	50.7042	29.8546	26.6371	52.5978	24.5614	31.2012	45.7598	59.9539	21.8650	204.9519	60.5081	26.6055	31.4616	34.5173	34.5289	70.8861	88.9795	18.5902	8.7993	12.6891	26.3876	37.1974	109.3311	143.5734
SNX13	1040.1422	1121.1129	652.0235	1163.0375	766.7636	805.0394	964.4238	809.0636	1802.2014	1158.6257	1082.6374	890.1381	1042.7807	514.0463	1253.5627	896.7518	869.4268	1024.3711	927.8607	633.0450	1338.7324	902.7858	858.7361	1470.3726	769.7442	838.4615	902.7696	1302.2692	1252.8530	1284.3577	994.5295	1320.3008	934.0149	701.9456	1313.6191	1110.5736	1098.6492	1339.2857	475.4930	855.4884	1092.1199	1041.0520	1391.2281	1460.9984	859.1561	767.8709	978.7781	1071.5268	824.0185	1787.1560	1358.4229	1209.1046	1247.8047	681.6456	442.2414	591.0147	1570.6691	734.0166	885.3503	987.0093	1835.8515	1037.8304
