ID	6148	5939	6761	6971	6835	4632	6745	2668	6831	6982	6147	6847	6968	6145	6979	6595	6146	5931	6744	4676	6985	6743	5932	2665	6969	5936	4627	2661	6983	6742	6981	6975	6849	4512	6778	4626	5933	6978	2662	5930	5935	2657	5645	4625	6980	4490	6776	6829	6984	6836	6986	2655	6972	6828	6144	6777	3396	6970
TP53BP2	1444.9153	1661.8149	1465.7676	1531.9149	1251.9787	1147.6642	1383.7638	2332.9493	2259.7114	1668.4144	5879.4241	2114.9321	1214.1158	2501.9053	1904.4098	1764.4081	1628.9945	2654.3779	2145.7213	2191.8058	1225.2855	1337.5350	1694.8052	1646.3415	1422.0339	1438.1532	919.7310	1399.6565	1346.9211	1594.5742	1181.3779	1477.9478	2117.9138	1112.2536	1699.2925	1315.0213	6204.2904	1748.7352	2522.5439	2445.7099	1640.8669	1108.1389	1551.8614	994.0052	1493.9309	1180.6723	2374.4681	1188.8207	1508.9485	1504.8139	1313.5802	1450.2311	1574.8031	2409.0032	1846.2015	1132.5601	1993.5931	1499.2470
TPRA1	648.7759	622.9509	836.0996	716.7553	729.0161	1343.2778	849.4465	695.0845	495.0055	680.5279	529.6941	866.0633	794.6075	615.4963	597.8347	775.3115	638.3476	728.8786	661.1247	1100.4605	794.8011	719.8880	673.7013	872.1254	723.7288	744.3457	907.3386	889.1377	636.6002	668.5757	651.3442	555.3555	742.9778	962.2965	629.7170	918.3986	475.0675	738.6172	915.0451	897.4943	712.8483	885.6005	917.8178	1142.7501	783.3800	945.3782	692.1986	970.6885	896.3460	750.8443	801.2346	929.7381	787.4016	607.0740	940.7396	821.8724	754.5566	594.8795
TTC31	453.8606	360.1722	395.2282	535.9043	492.9001	227.4129	290.0369	373.2719	280.7991	456.3370	320.9358	447.9638	501.1895	412.2664	475.3103	481.6978	442.7124	340.2458	347.5143	345.5512	485.2304	348.7395	432.6299	437.2822	588.1356	401.1855	255.3910	453.5836	437.9879	399.6986	522.5684	522.0522	430.1042	311.9109	484.6698	402.4607	311.9761	378.5835	356.4309	395.5961	356.0372	487.7632	391.4774	378.4189	597.5724	243.6975	490.7801	547.3756	494.4072	523.4815	420.6790	380.2773	564.5669	318.3280	461.7051	407.6222	388.2354	491.7169
VGLL3	1715.1601	2050.1638	714.7303	932.8457	1375.9866	630.2035	823.6162	408.6022	1748.0577	1891.1589	2128.3743	1218.0995	658.2078	1369.6244	618.9596	1576.3240	1657.0538	1009.9846	2435.2078	836.1180	1309.5707	1786.4146	1760.5519	1620.9059	694.9153	1615.9725	1364.2407	2022.6222	705.1171	515.4484	1519.1811	1072.0072	1245.2836	727.5064	1344.3396	349.5534	1362.1253	1306.9140	1363.5501	934.7001	1236.8421	572.5669	1158.0426	1064.0689	1520.0747	1811.6246	735.4610	381.7314	1418.3445	696.9335	1426.5432	2103.8521	985.0394	954.3408	807.0555	1077.0505	1026.4102	1348.6446
VPS39	2369.5857	2075.2778	2270.7469	2433.5106	2096.2345	1424.2214	1322.5092	1851.3825	1768.0355	2059.6637	1613.6773	2114.9321	2191.1182	1919.7968	2059.6778	2354.3614	1951.6758	1737.3272	2401.9560	1587.7126	2431.2722	1644.9580	2095.7792	2209.4077	2504.2373	2344.7200	1259.1747	2089.9955	2785.7762	1782.0648	2384.2184	2879.3879	2089.1884	1215.9383	2040.0943	1723.6850	1821.2814	2102.0236	2196.4879	2260.4404	2145.5108	2384.7467	2068.3681	1743.7242	2884.2204	1277.3109	2592.1986	2479.8909	2189.4109	2243.9385	2120.0617	2220.0308	2306.2992	1826.3666	2560.4209	1956.9180	1960.1296	2323.7952
XYLT1	338.5122	455.1155	196.0581	192.8191	303.1304	123.3426	81.1808	373.6559	308.5461	337.7328	637.0726	186.4253	158.6043	178.5520	216.5302	431.0748	410.7560	221.1982	567.8892	191.4205	394.6436	182.7731	375.8117	311.8467	266.9492	573.3895	164.8727	377.1956	162.1856	133.2329	343.4021	183.6184	334.6117	71.9794	455.7783	160.9113	305.1570	269.8145	406.7394	384.2065	325.0774	381.3318	227.5814	177.5946	279.1783	157.5630	346.8085	322.4267	112.9754	253.9276	388.8889	316.4869	307.0866	229.5820	295.8378	246.8931	410.4456	344.8795
YIF1A	785.3107	722.1820	895.2282	776.5957	948.8483	1439.6392	1783.0258	1206.9892	569.3674	787.5610	723.4553	1004.5249	1250.5948	878.2435	783.7338	769.4704	685.1130	911.6743	636.3488	1414.5227	801.1028	978.9916	668.8312	1336.9338	896.6102	754.3285	2105.0902	1032.8990	869.0373	989.2992	712.9326	755.1755	819.0612	1656.3839	695.1651	1483.5951	655.2067	864.2496	1056.0038	976.4617	828.1734	1166.7615	903.7696	1767.7033	820.7283	1632.3529	743.2624	1014.3149	1000.7457	820.3814	822.8395	963.6364	803.9370	945.9807	823.7661	1111.0191	964.5176	613.7048
ZBTB25	90.3531	77.9025	54.1079	101.1037	98.6865	114.9977	65.8450	60.0346	56.9478	113.4478	44.5771	69.0950	89.6987	59.9310	76.4088	89.4704	82.2136	56.4055	83.6186	52.3630	99.2005	86.0504	77.3945	72.9477	99.5678	64.9633	60.7173	63.0605	78.3088	81.4589	71.2933	99.6940	60.7891	68.7061	77.2288	66.9989	76.1358	80.5902	61.6184	65.0797	66.3080	95.5720	73.6127	53.0910	112.3810	51.2815	81.0638	79.3115	69.6421	84.5852	92.7130	60.3482	81.6457	82.0707	64.1560	52.2949	91.3701	100.9789
ZNF330	618.6441	752.8089	649.3776	720.7447	603.7556	1025.2852	676.0148	912.0584	791.3430	642.9217	947.8104	688.6878	621.7288	1106.8772	1041.4576	636.2928	691.3484	754.2243	837.8158	773.1398	684.1276	815.8263	646.1039	891.6376	710.1695	666.3547	636.3224	633.4039	789.2454	860.8892	693.3363	736.2736	819.0612	642.6735	766.5094	663.7136	754.6526	681.2816	648.7897	819.2863	608.3591	611.2692	587.6844	672.9112	728.2913	656.1625	754.6099	754.6012	719.2394	672.7127	637.6543	634.5146	596.8504	804.5016	773.0156	632.9743	752.4837	874.2470
ZNF396	137.0056	42.2651	53.9419	50.5319	139.0392	58.7805	158.6716	22.6575	32.1865	77.3820	12.5975	102.2624	57.8906	50.8075	45.4185	63.0841	50.6625	26.1137	60.6357	33.1464	62.6231	43.4174	38.1494	35.8885	54.2373	45.5467	44.7204	51.7161	73.7207	87.4152	53.1900	39.6040	85.3997	83.9760	28.3019	60.2049	34.6640	122.2597	18.0351	56.1883	70.4334	53.5003	65.5584	70.4384	62.5584	66.5266	67.3759	67.4847	85.7569	50.7855	175.3086	57.6271	49.6063	74.5981	42.7046	33.1400	47.3819	43.6747
ZNF485	37.1940	15.3134	35.2697	35.2394	30.6888	32.7629	44.2804	29.9539	16.6482	34.7134	28.7942	23.5294	48.3743	27.5812	17.9562	30.7632	21.0444	16.8971	28.0359	14.0872	25.2068	11.9048	24.3506	19.5122	16.1017	16.2221	24.2460	27.0442	26.8864	38.5833	22.3958	25.2025	19.4090	41.9880	19.4575	26.2712	26.7083	21.9224	13.2890	31.8907	23.2198	38.7023	36.9937	30.7231	36.4146	30.1120	22.6950	40.2181	30.2013	24.2208	28.0864	26.8105	19.6850	20.5788	19.8050	28.9975	25.4678	18.0723
ZNF506	368.1733	387.1238	254.1494	406.2500	378.9130	228.3765	495.2030	207.3733	397.3363	436.8107	439.1122	337.5566	398.8898	314.2805	437.2855	429.5171	371.7849	254.9923	440.7498	267.6572	449.7834	366.2465	350.6494	279.4425	339.8305	314.4595	255.9298	331.1730	335.6461	367.7468	591.6221	413.1413	400.6025	307.6264	434.5519	240.4548	184.6853	308.6003	263.8823	286.2566	339.7833	336.3688	345.5865	289.9963	486.4613	411.7647	426.2411	293.7969	495.8986	365.6557	415.7407	369.1834	418.8976	366.5595	306.3593	273.4051	291.1025	454.0663
ZNF700	247.1751	173.3482	191.9087	422.2074	276.8257	185.0139	242.8044	183.5637	218.6459	298.6802	235.1530	201.8100	311.6574	228.6336	254.5551	278.0374	233.7958	154.3779	216.4629	171.5326	355.2580	203.7815	198.8636	204.5296	387.2881	153.4862	174.5711	213.5069	279.2715	210.3994	331.2711	266.4266	263.1865	170.5227	287.1462	223.2982	125.0178	239.4604	169.4352	226.2718	184.9845	295.9590	257.0827	188.0405	370.6816	200.2801	254.6099	406.2713	327.3676	266.4286	277.7593	186.1325	324.4094	165.9164	235.1849	145.8161	195.1542	329.8193
ZNF711	104.9906	99.8436	40.4564	73.8032	179.1225	35.6537	69.3727	28.8018	72.1421	101.9707	98.3803	57.9186	36.4790	60.9690	82.3871	90.7321	94.3102	44.5469	80.1956	38.9470	72.0756	58.8235	55.1948	62.3693	77.9661	57.4013	39.8712	69.2711	68.5169	63.3007	214.6263	87.3087	83.8470	71.9794	107.9009	38.6771	75.0107	78.4148	38.4433	35.6872	67.3375	49.5162	104.8935	17.6096	106.4426	66.5266	110.6383	52.4881	68.2327	50.0042	114.1975	90.2928	78.7402	76.5273	48.8937	35.6255	73.1458	103.1627
