ID	7633	7162	A4M7	8085	6968	4486	A4N4	4677	A443	8032	8179	A4DG	A4AE	5049	6147	7347	6145	A4AD	4123	7938	A4AG	A4TA	4487	5942	6835	A456	7546	6148	7553	4514	1681	7903	6673	7570	8090	7947	6980	A4SU	8097	1676	A47G	6840	8089	3770	A4N5	7348	7764	7498	8507	A491	6987	2655	5045	2661	A4SS	5946	7043	7725	7271	7941	7953	7911	4488	7995	6543	A4TH	8499	4122	3771	A444	4389	6776	6216	8668	7726	8669	7281	5645	5608	A492	A4DF	5935	5944	3398	7763	8076	7159	3918	A4M2	7659	7672	6828	8028	8206	1595	8255	6778	1592	5899	8299	7944	8281	7573	3919	4662	A4E6
MEA1	1441.8354	1407.9619	1068.7581	2009.9582	1295.9359	1869.9182	1187.2316	1736.4452	1256.2123	1325.4874	1837.0198	838.6076	1130.5496	1473.2143	996.7213	863.6169	1223.6260	1288.6561	1839.3916	975.8006	777.7684	1116.9145	1702.6116	860.4737	1134.3657	1313.0268	729.6242	882.7695	1141.1670	2444.4925	1484.4131	1311.3752	1410.5104	1188.1961	1049.2413	1145.0255	1060.0442	1322.1834	1373.8275	2181.8144	794.5915	2469.4713	923.9495	2125.9211	1048.4252	1283.8811	1914.4363	1329.9836	1462.0887	2029.6453	845.1730	1327.4634	2052.8765	1680.4755	890.5812	1550.6594	1580.9681	835.0840	1183.7509	1125.2969	779.9690	1026.5627	1576.2245	1704.1941	1112.5585	737.5461	2039.8759	3033.6432	1011.7264	1529.1344	2616.0638	931.0345	1228.1951	650.9747	1315.8385	1117.1330	1521.9202	746.4142	1305.7942	1971.0284	1071.1974	1382.7153	1549.0166	1744.7195	1214.7185	856.3633	1599.4490	1533.0664	838.5270	863.2287	1076.1421	818.1313	1476.1995	945.6232	1499.4323	1724.2718	790.6091	1368.1316	1419.0313	989.6003	1562.5695	1644.4708	1095.2762	1367.7756	1601.0737	725.2745
MEAF6	1390.5963	1360.7757	1575.4190	1310.3688	2267.8878	2544.8799	1106.9938	1468.7387	1154.5697	1467.0969	1413.6593	1760.0211	1912.5296	1604.9107	1611.4754	1211.3442	1181.3013	1963.8652	1366.0674	1386.1027	2892.9225	1091.4658	1545.0716	1486.3971	1018.5102	2160.5796	2616.9102	1544.9310	1275.1067	1652.6301	4309.3883	1423.0194	1509.2541	1534.2048	1327.6556	1285.3266	2478.3378	2020.8945	2134.9336	2721.5692	1508.0552	2118.0192	1159.7397	4324.2481	846.0630	1577.8142	1375.3316	1455.9826	1129.8701	939.1212	989.0537	2005.9562	1788.4941	1835.2546	1040.6729	1852.3641	1308.2500	1495.7983	1421.4123	1048.0154	948.0759	1309.8982	1160.8879	754.5088	1497.2129	1312.2694	2116.6741	1438.6935	974.5928	917.9954	1590.2685	1611.3506	1025.4899	1587.7976	1686.7791	977.9458	2774.9288	1969.5927	859.2991	1266.2025	2115.5802	1214.0697	2266.1991	1152.0343	1507.3149	1213.0189	1181.2672	1124.7140	981.5726	1541.8535	1308.4733	768.5185	1539.6144	2238.6297	1305.0352	1047.1567	1963.8325	2195.2355	1168.7384	864.1580	824.3045	1228.0641	2738.1906	1396.4228	2590.1659	1140.1938
MED20	976.0086	738.0168	482.1659	1156.9241	547.2238	669.6352	565.5085	896.5667	421.7324	307.0304	815.6771	483.6498	383.5697	445.8705	501.0929	320.5128	535.6917	624.4417	725.4077	607.2508	408.6112	583.3000	629.3176	275.5429	609.9323	460.1508	492.1712	358.3769	650.0544	822.4895	395.0483	454.9078	607.4033	750.7625	288.0149	546.4013	457.1176	637.1640	508.4128	377.6108	342.3475	2112.6707	488.1801	472.7444	460.6299	547.5127	762.5995	652.4939	815.4762	552.1440	372.5282	838.7932	468.2741	602.7858	348.3679	655.8379	253.1844	403.3613	453.3030	330.2542	373.4397	383.7716	721.3355	498.1965	412.4861	298.4317	702.4073	890.9548	545.9283	609.7191	1438.9262	428.8793	344.1874	398.0655	524.4011	432.8922	418.2336	404.4750	391.8801	440.2785	630.1433	499.7613	662.9059	531.0493	702.2314	420.1910	531.6804	666.2853	367.9693	341.5546	292.0734	471.3805	331.6093	432.9592	743.7724	649.9307	444.7970	813.5714	850.4072	356.8981	276.7204	1114.2061	501.2010	533.3333	816.2691	346.5077
MME	92.7064	96.2312	79.0718	34.4468	117.9164	47.8786	848.9835	74.3043	47.7327	141.1949	276.6783	1129.2194	92.7896	133.3705	368.3060	98.2906	128.2375	217.2148	108.0208	225.9819	73.7301	105.4303	91.8281	27.4904	610.3837	691.4091	182.1503	818.5349	1325.5574	104.8196	230.2340	55.3064	132.9220	2027.0153	194.4875	73.3425	275.8621	149.7828	114.0926	112.9368	104.7181	25.2145	104.3724	73.3083	207.8740	207.3812	17.9045	64.0501	278.6797	190.5770	110.5226	138.0293	410.3215	125.8405	21.5999	327.1148	174.7991	201.6807	118.4510	84.7469	61.4521	32.7739	281.0493	467.3598	242.4749	69.1882	5459.1641	408.5427	194.1368	285.4973	7226.5101	26.5805	41.8447	88.5417	1313.2209	81.9156	85.4701	11.4745	90.7885	57.8468	1549.6995	82.1264	115.8713	1402.1413	255.3569	39.7583	76.5840	521.7391	520.1661	61.2855	209.6837	129.6296	219.2066	98.0508	153.2104	59.6394	1068.5279	256.3048	184.5978	68.8454	667.2767	30.6407	101.6813	532.0325	498.6228	775.8880
NCF4	55.5663	227.2228	725.8272	339.9443	309.6737	82.7901	338.2481	162.7756	252.1410	339.1024	138.9212	462.5527	475.7683	774.5536	285.2459	508.9355	337.3342	234.6732	568.2068	147.4320	417.6164	422.9329	471.7776	275.5429	592.3251	419.9320	224.9478	327.3068	753.6345	221.1158	331.7972	317.3891	282.6697	96.2963	329.5138	339.2089	505.7471	543.7258	236.5921	875.7799	751.4384	213.1773	449.5083	758.4586	544.4882	439.8595	110.7427	221.5863	212.1212	452.6204	694.9153	367.7327	1115.0592	1256.0038	620.3053	62.7211	117.5779	315.1261	638.5725	283.0289	470.6404	439.2758	449.8257	386.4488	289.8551	600.5535	234.5296	770.3518	325.7329	564.9203	373.1544	59.6264	594.6663	430.8036	98.4916	255.1985	814.2450	375.2151	186.8967	136.0471	271.8447	172.5290	156.7312	686.9379	179.1045	487.6242	181.8182	742.9443	1145.3286	294.4694	505.6619	417.5084	892.7610	838.4525	254.2316	328.4327	552.6650	277.9567	330.9044	534.2913	411.4202	174.4429	317.0536	396.4228	310.8480	1042.8602
NFS1	685.5093	529.0889	418.9944	658.6639	453.9210	662.3205	535.2392	537.4774	477.8885	414.5888	938.3003	1011.0759	469.2671	565.2902	655.7377	301.0878	511.6867	552.5782	374.1207	406.0423	492.4722	830.1119	566.1331	341.3918	521.4447	618.0689	570.9812	459.6223	345.1182	941.8462	465.8896	734.9278	492.9893	719.8257	289.2536	473.0589	465.0752	560.6292	645.7243	358.9035	471.2313	772.4810	449.0925	412.5940	364.9606	574.5780	623.3422	420.5506	601.7316	428.2689	426.5537	539.4277	392.9780	369.8367	445.2906	1100.6755	620.0274	544.1176	394.0623	481.6343	316.7147	464.6491	497.5234	437.3718	637.1237	482.4723	531.0885	294.3970	383.7134	452.5437	572.1477	711.9253	413.7321	357.8869	694.7649	548.8343	389.1738	514.6299	351.4508	900.3749	498.3819	593.9838	700.7166	328.0514	290.2320	442.4089	485.3994	407.3227	534.1335	684.6039	448.2624	881.3131	474.5888	740.1063	629.3224	1289.5978	466.3706	644.6863	873.8391	356.0534	769.0337	741.9916	369.8959	622.1138	640.4501	465.5328
NR2F2	1043.0912	1376.5093	1286.6352	742.8671	658.8437	344.7923	1303.9849	555.4030	912.5369	1099.8338	1078.3857	1154.0084	622.3404	1152.3438	961.7486	980.5750	1365.7612	1144.5392	610.8003	1050.7553	562.8254	1214.6698	534.1196	1924.3248	962.0767	574.8928	941.5449	1958.4840	1430.4769	1309.8624	819.0115	827.1051	1850.8132	409.1503	832.1462	1480.9065	1326.2599	780.8428	956.7769	321.4888	494.8216	2189.0783	2037.1333	534.7744	485.4331	778.0097	803.0504	1502.5893	547.6190	488.6183	624.6469	632.6557	849.8308	792.9875	724.9818	911.2255	386.4393	1350.8403	1062.2627	3366.5879	796.2183	917.6688	273.7112	658.8868	572.4638	792.4354	705.3611	641.2060	982.4104	719.8178	913.0872	809.6264	671.2833	1288.6905	1171.2511	475.7404	679.7721	1337.3494	378.4037	769.6840	390.1988	845.4560	2168.6233	902.3555	1266.7356	846.2288	711.2948	464.9123	1233.9495	597.1599	730.5740	853.5354	1205.4212	1104.2528	696.1612	3175.5895	963.8325	983.5391	987.5697	1552.6124	3297.9502	701.2535	1397.1177	635.7724	705.1515	1107.3784
OSBPL1A	1785.8942	1152.5796	665.2342	397.3556	838.5804	1609.2525	352.6621	1807.8786	479.0117	931.6515	1129.6081	1129.7468	1019.5035	820.3125	645.9016	708.6247	475.0474	855.4608	502.7796	1305.1360	1010.2716	605.5171	396.7987	567.7078	952.1445	726.3049	2721.8163	891.3888	920.6128	325.1703	1185.8679	503.2387	1357.8239	299.3464	553.1124	744.1204	735.6322	338.5374	1457.9839	455.2115	807.8251	2311.3305	805.4556	519.7368	456.2992	566.6658	2003.3156	1424.0938	597.9437	244.5738	413.8418	573.8703	589.2555	877.5216	865.1044	1435.5098	303.3510	620.7983	726.6515	367.4523	404.1657	545.5266	997.2482	573.1664	459.8662	1476.9373	796.3373	562.3116	256.0261	556.5680	808.3893	1461.2069	180.9341	775.2976	907.7196	1466.2886	553.2764	672.4039	2060.4737	823.2458	1639.3897	989.9729	1145.9064	684.7966	874.8338	554.2779	2882.0937	371.4722	852.0128	713.0045	667.7079	2825.7576	645.1307	1321.9138	3653.2440	548.9598	1058.3756	1116.9692	385.7694	492.8995	693.6310	1124.3036	720.5765	563.5772	921.7605	729.1678
OSBPL5	169.5779	343.9444	441.3408	129.7843	239.8397	308.8834	803.3392	349.2591	938.3687	1409.9932	211.8743	644.5148	377.6596	589.2857	1144.2623	567.9876	1240.6822	369.0621	298.1549	277.3414	454.2001	610.3645	502.1061	443.6815	673.1377	147.2719	352.2965	599.9732	479.5044	795.7108	325.6528	276.5321	531.1273	118.0828	780.7371	778.9580	527.8515	565.3246	750.2092	200.9305	750.8631	464.5583	604.6115	267.8571	1095.6693	644.5988	376.6578	1249.6593	423.1602	500.2647	222.4576	780.5257	555.4146	353.0259	251.9990	175.6192	225.7496	123.9496	596.0516	871.7289	521.1611	470.9925	114.4744	583.0681	1435.8974	438.6531	118.7417	164.8241	180.4560	440.3948	513.0872	1228.4483	384.2640	650.2976	354.9246	1755.5135	841.0256	416.5232	1614.3332	235.6722	212.6676	660.8308	674.4931	386.7238	574.5530	725.3947	2106.3361	306.2548	654.5423	510.4634	531.8235	3397.3064	539.1880	552.5694	515.7880	120.6657	334.3909	1478.2858	298.8998	572.3041	704.6120	798.0501	395.5164	440.9756	653.5779	518.3710
PHC1	468.9189	420.5562	692.7976	392.9506	448.9353	190.3573	417.7508	248.8211	750.9420	711.6574	425.4676	431.1867	981.5071	280.7757	349.8634	295.4545	218.8882	750.7714	225.0125	276.2417	372.8606	294.2110	340.2949	403.1940	518.2077	602.9395	526.9833	715.7145	293.3772	185.3547	309.0015	367.9571	439.3326	597.0806	359.8111	145.7865	243.8108	402.1834	462.8638	198.8242	390.1554	359.5361	230.7046	264.0038	344.0827	447.4876	529.2308	769.6102	370.2381	194.5897	253.9795	219.3629	344.7208	472.9683	390.6816	433.8791	616.4687	494.4223	309.0661	521.9667	453.7292	425.3099	108.0169	873.7733	341.4158	746.8911	965.5649	152.0050	241.8371	209.1192	424.8087	308.2687	376.2192	840.3348	225.5102	439.6786	217.5954	606.1962	297.4246	361.0552	720.6103	181.4738	372.2946	386.0942	256.1194	381.3370	474.7493	252.1663	605.9212	652.3244	419.5744	238.6027	395.4849	728.5529	967.4748	226.6186	651.5292	323.8669	435.8737	371.1740	173.5578	290.3795	423.1625	655.1220	263.4074	550.3799
PHTF2	524.2807	334.0651	669.9613	373.6952	986.8346	231.0807	479.5051	436.2848	595.8164	701.6720	580.5200	899.2616	907.2104	1026.2277	655.1913	472.4165	457.9912	1281.3642	1441.5941	473.1118	879.6961	389.4053	829.8231	388.0615	1196.8397	581.3988	625.2610	428.0166	1019.7282	348.8886	443.1192	1087.6931	307.3472	1047.9303	493.6513	1123.0564	602.1220	742.8102	679.7520	1649.7088	618.5270	798.4596	528.5153	611.8421	450.0000	1017.0924	350.1326	308.2584	470.7792	729.4865	1232.3446	363.8482	1029.6108	1465.4179	616.9822	964.2972	1163.2373	597.6891	591.4958	301.4662	1200.3841	691.4233	1193.1756	1053.8228	866.7781	450.1845	1713.7794	1038.6935	800.6515	881.5490	777.1812	600.5747	453.2194	394.3452	997.3381	364.2092	529.9145	681.0098	645.8042	280.1285	852.9820	546.2359	611.0688	1218.4154	351.1157	476.3204	1638.5675	1808.1617	497.5292	411.8087	782.1164	978.1145	713.6059	677.2002	928.7236	609.4313	904.1878	622.2225	510.9301	671.1374	275.6223	667.4791	436.3491	796.4228	1086.3271	530.0511
PIK3C3	454.8949	462.1295	415.1268	397.0077	503.7207	383.0287	205.6395	562.3419	359.9607	553.4370	320.9158	400.3165	328.6052	627.2321	448.0874	426.9619	456.7277	568.4125	522.5395	573.4139	372.5904	666.5132	367.3126	511.4485	566.5914	388.5849	969.2067	534.6190	525.0439	214.9949	342.6403	427.5037	686.4835	560.3486	503.8712	456.5568	205.1282	271.3934	407.9312	423.3398	345.7998	296.4616	502.3182	288.5338	314.5669	400.8929	535.1459	408.5582	405.3030	255.6908	506.3559	562.7347	440.3553	567.2430	349.4756	234.1589	255.5360	455.8824	522.3994	319.5800	425.1422	495.3086	325.8118	286.3003	395.7637	357.9336	1131.8860	469.8492	991.5309	324.9810	427.1812	557.4713	329.4534	566.9643	433.8953	489.6030	306.5527	474.4693	519.5514	252.2764	542.3024	437.3707	312.8526	802.9979	413.7727	568.7001	514.6006	475.9725	435.8799	397.6084	359.6251	643.9394	407.8363	521.8547	3310.5044	404.4383	764.5939	511.5269	505.7865	520.3532	608.7116	441.8524	298.6389	464.0650	476.5868	447.7346
PIPSL	287.6202	251.3721	212.7202	318.7196	232.9708	268.9846	191.2255	455.3668	158.9218	183.0449	247.9627	199.8945	133.5697	149.5536	260.6557	125.0971	200.2527	243.1994	194.0861	225.3776	136.7666	290.4382	383.3193	163.6635	252.3702	185.1249	265.1357	153.7431	274.5766	216.5252	199.1506	412.0578	137.9697	367.7560	139.3620	201.3862	136.1627	193.4499	188.5531	445.5115	178.9413	162.7482	251.5749	204.8872	231.4961	303.8068	195.6233	156.4459	230.5195	139.7565	364.4068	425.4823	239.8477	169.0682	178.3378	366.3557	201.4501	176.4706	166.2870	99.3027	139.7444	320.8669	382.3152	129.2878	95.8751	150.3690	223.3053	253.7688	263.1922	738.0410	305.0336	222.7011	95.4766	140.6250	149.0683	155.0095	298.5755	140.5622	173.7749	397.4290	190.0139	335.5085	181.7350	130.1927	333.9737	197.6223	304.6832	287.5667	158.9396	217.4888	175.7126	181.8182	135.6583	115.7708	210.8932	172.5381	187.1827	218.6845	215.4594	107.7030	121.1567	280.9889	359.4876	145.0407	323.2726	116.2441
PLCD3	126.9675	198.6828	220.4555	98.1211	93.8752	95.0922	670.7306	263.1008	281.3421	219.4192	209.5460	92.2996	159.5745	146.7634	192.8962	197.3582	464.9400	237.5152	249.8529	94.8640	133.3896	652.3750	112.0472	207.1366	336.3431	130.1198	139.8747	486.9425	268.3260	440.7014	147.1040	214.7484	455.4122	265.3595	664.2924	94.1228	225.4642	211.2924	349.4838	77.6008	134.0621	230.7510	1929.4343	76.1278	714.5669	240.4037	42.4403	306.0780	175.8658	200.1059	157.1328	271.9151	291.4552	210.8549	331.7526	99.3889	130.9034	29.4118	154.8975	991.7331	100.1551	399.1014	93.9277	102.1289	200.1115	428.0443	31.9008	183.9196	164.8208	95.6720	133.8926	167.3851	139.0894	392.8571	1077.1961	105.8601	161.2536	105.5651	406.0658	80.8784	190.0139	119.6880	225.6442	212.8480	986.5524	166.0495	297.5207	142.6392	364.1162	62.7803	450.2148	95.1178	180.8778	112.2268	174.2692	99.8613	144.6701	166.7199	133.1619	525.4216	3309.6633	212.3955	172.9384	196.7480	94.4734	380.9916
POC1A	79.1747	96.2312	98.8397	374.0431	242.7018	117.7015	138.8547	68.5219	187.5614	207.6855	165.6965	78.0591	183.2151	145.6473	97.8142	183.3722	115.6033	232.2371	203.3074	48.3384	108.6253	473.4263	506.3184	49.2269	125.5079	145.4976	75.6785	65.3542	127.6893	320.5796	113.4906	249.1281	214.8065	191.2854	161.9697	221.2498	67.1972	131.0013	86.8705	197.4662	165.1323	273.5393	190.4485	227.4436	237.0079	113.5973	161.8037	46.3342	264.6104	160.4023	155.0141	93.2280	164.5516	138.8088	161.1686	697.6520	183.4215	54.6218	69.0964	119.3573	323.2144	262.1911	254.6322	134.0972	128.2051	70.1107	750.8492	712.5628	137.4593	201.9742	201.3423	35.2011	157.3597	83.3333	194.3212	115.3119	151.5670	59.0935	304.9927	69.6304	188.6269	54.1143	104.8940	107.4946	92.8033	70.5515	226.9972	242.5629	75.6167	76.2332	227.2550	202.8620	162.3593	59.6574	253.6212	554.7850	145.3046	176.4633	349.7643	163.0327	361.6398	46.6574	40.0320	183.4146	161.7535	85.6536
POLR3G	43.4741	40.6147	65.7499	67.1538	176.8746	57.5208	73.5113	33.8272	51.1021	95.8248	52.3865	74.8945	141.2530	62.5000	22.9508	46.6200	18.9514	155.5014	320.5494	58.0060	58.5338	95.7355	61.4996	31.9655	45.1467	50.2735	72.0251	48.7478	48.6648	15.3021	32.1677	74.2402	41.5031	356.8627	25.3949	17.1132	76.0389	57.7533	40.4328	69.2864	50.0575	25.9786	189.6168	306.3910	62.5984	21.1344	21.2202	23.9847	33.0087	16.9402	251.7655	64.2237	52.0305	72.0461	24.9230	68.1891	157.5544	67.2269	36.4465	14.2323	62.0430	45.9892	55.7696	48.6597	134.3367	23.5240	233.3481	282.4121	69.0554	44.7988	74.8322	17.9598	33.0043	68.4524	79.8580	112.7914	20.5128	43.0293	57.0975	53.5619	578.8257	49.6578	34.7614	181.5846	21.8708	63.1456	110.7438	119.7559	77.0616	76.2332	32.4092	37.8788	45.2194	51.3881	82.4040	288.2108	119.9239	71.1807	137.1625	389.4202	47.9502	37.6045	36.8295	100.8130	38.9146	66.7431
PPP1R3F	64.4914	69.1548	102.7073	178.1489	57.2410	79.7976	79.7574	63.0286	181.9458	193.2140	187.0392	55.9072	145.3901	100.4464	67.2131	98.2906	30.9539	81.6078	103.1906	42.2961	151.9629	166.4263	69.0817	35.1621	66.3657	169.1557	97.5992	81.4249	85.2750	22.1881	132.6466	50.3239	77.9585	84.0959	83.9269	44.6167	137.9310	145.0875	76.4621	22.1716	140.9666	51.1931	32.0186	155.0752	189.3701	70.6681	77.5862	177.9777	19.4805	85.2303	56.1441	67.8493	125.2115	45.6292	81.4151	27.9833	25.8671	17.8571	64.5406	69.5442	102.5186	75.5914	80.7191	51.7717	64.6600	45.2030	11.2243	129.6482	55.3746	306.7578	39.2617	61.0632	68.3660	200.1488	85.1819	47.2590	42.7350	106.1388	44.6850	70.1660	37.9103	83.3996	111.6024	47.5375	30.1463	76.3984	169.6970	98.7796	74.6535	186.0987	53.8852	80.8081	150.3008	130.8328	63.4816	61.5811	36.8020	62.2493	64.5807	51.5285	175.6955	67.2006	30.4243	54.6341	113.9307	85.0974
PSME3	3606.6253	2683.8639	1938.9772	2411.9694	3231.2536	2511.9634	2363.8930	2670.0398	2551.1723	2381.1479	3119.1308	1501.5823	1780.1418	2223.7723	2179.2350	2595.5711	2998.1049	2008.5262	2171.3929	2407.2508	2118.4747	2618.7908	2333.6142	1965.2407	3204.0632	2077.1847	2213.4656	1994.9109	2489.0476	3212.6824	1981.0247	3248.1315	2645.5412	4003.9216	2303.4995	2822.7679	2016.7993	1672.9663	1770.2374	1242.3049	2750.8631	1943.8098	3065.0560	2127.8195	2098.0315	2139.8568	1549.7347	2149.9046	2888.5281	3264.6903	2983.7571	2908.9732	1822.7580	2120.0768	3694.1396	2417.4976	6104.6443	2486.3445	2359.1496	1897.4255	2908.3389	4561.3850	1764.8138	2762.2887	2076.3657	1866.2362	2707.4287	3988.4422	2403.9088	1910.4024	3863.0872	3158.0460	2323.2651	2389.1369	3314.9956	2640.2016	2226.7806	1905.3356	2533.9216	1908.9448	2414.7018	2326.9139	1861.8692	1804.7109	2220.7773	2197.6223	2516.2534	2101.0679	1770.4912	2438.7145	2343.2253	2273.5690	1875.5303	1921.1459	3905.0340	3563.9390	2333.7563	2573.0617	5363.6234	2634.2882	4362.3719	2497.2145	2392.3139	3520.9756	3001.5824	1832.6529
RAB12	989.8282	863.5199	726.2570	813.5003	1894.1042	1106.5274	1409.6874	1145.7897	1105.1523	1375.5745	1041.1331	978.3755	862.2931	1511.1607	736.6120	1203.9627	902.7164	1929.3544	901.4903	1134.7432	839.7355	496.8553	1369.8399	893.1169	689.8420	982.9957	1249.4781	831.9271	960.7947	1361.1246	1137.7971	910.3139	724.0606	618.7364	1259.8328	1912.0991	1264.3678	581.7584	1024.0315	1327.5271	1167.4338	1734.4530	1514.0237	1698.3083	1026.7717	604.9719	1055.7029	878.7135	573.0519	385.3891	933.6158	1529.4575	1222.5042	789.6254	902.2119	525.2493	717.2252	1471.6387	739.5596	549.2377	761.3561	1040.8352	813.7956	663.9791	950.3902	1131.9188	1101.7575	1619.5980	1035.8306	1455.5809	847.3154	1065.3736	582.8790	644.3452	1161.4907	897.9206	880.9117	880.6655	714.9595	730.5838	1066.5742	1149.7692	826.3455	1286.5096	958.7705	839.6024	1212.1212	2294.0503	966.6419	1030.6428	1280.3592	723.9057	1168.3843	636.4442	940.3212	672.9542	898.4772	648.4754	597.2282	895.4130	953.1479	1017.4095	791.0328	955.7724	1203.7742	1042.3040
RCN3	342.6107	349.0670	946.7125	366.0404	386.9491	71.4854	5157.8031	123.7441	1136.0382	883.1524	270.8576	1880.2743	248.8180	1326.4509	1838.7978	699.6892	485.7865	471.7824	459.3078	423.5650	1386.2389	702.4645	1419.5451	151.5166	235.2144	1821.0853	584.0292	514.7984	451.8235	274.6733	1457.6669	492.2770	275.3786	455.7734	426.7575	582.4614	2648.0990	1553.7035	524.8262	360.9821	711.1623	687.6686	455.7457	197.3684	483.4646	943.7825	139.9204	307.4407	1838.7446	662.2552	655.0141	180.2408	1167.5127	352.5456	827.4430	1581.5375	1940.0353	116.5966	524.6773	421.7939	341.5319	162.8122	1089.7083	347.6908	264.7715	447.4170	296.5589	385.4271	1377.1987	649.2027	348.3221	162.3563	1334.9050	500.0000	700.9760	190.9263	784.0456	158.3477	371.6655	251.7408	767.9149	318.9559	573.2581	993.1478	432.6880	348.0803	439.1185	619.3745	373.7490	890.8819	985.9430	195.2862	1655.8930	413.4672	771.8508	361.9972	152.2843	1313.4605	500.6429	968.4821	467.7892	535.1671	377.1017	475.1220	335.2283	652.4133
RDBP	1442.0398	1787.3180	1012.7073	2286.6110	1263.8809	2164.1321	1831.5030	1791.3408	1241.4938	1368.4443	2715.5607	1313.6392	1329.1962	1661.7243	1642.4973	921.8065	1321.1876	1679.1311	2792.7319	940.1813	972.5623	1853.6176	1174.3892	1095.2860	903.2099	1202.8508	1001.9520	1343.3882	1140.7205	4001.3772	1253.1924	1444.3049	1746.3040	2097.9259	1135.9895	1122.1641	1304.1556	1433.1635	1274.3067	2449.9666	1086.7204	2471.5878	1110.9799	2059.2105	1948.5512	1153.8055	1777.1883	1535.9335	2280.7468	2052.9698	1098.4357	1620.3548	2771.3409	1673.9049	965.9040	1886.3622	1462.6690	872.8992	1257.9575	1430.2661	905.0920	1070.4374	3334.9404	1279.1824	1078.0379	845.0185	2745.0185	4102.2261	1293.6547	2189.9544	1901.2148	1436.7816	1293.6496	1002.9762	1831.4108	1362.9490	1140.5869	861.5663	1392.6816	2564.0064	1059.7226	1320.4456	1099.4115	1860.2570	1167.4302	1116.5348	1271.6253	2727.4714	926.9745	1271.3004	2035.7243	894.5455	1471.1263	973.2369	1713.8536	1954.4244	962.2081	1502.6442	1674.5249	1381.8461	2044.7218	1179.6657	1251.9376	1241.4407	1878.6825	907.7055
RNF170	586.4689	443.4687	373.0125	590.4662	473.3829	939.2848	309.4201	858.6917	808.6480	728.2683	1091.9674	386.0759	684.3972	412.3884	994.5355	637.9176	351.8636	958.1811	599.3835	416.3142	915.1541	1231.6355	336.1415	708.9954	708.8036	894.2777	719.7286	531.4048	600.0502	378.7277	461.1909	1095.6652	527.2013	825.7081	531.7436	529.2881	569.4076	497.2415	396.7221	776.0075	673.1876	848.8887	699.8357	597.7444	1537.4016	639.3152	1058.3554	364.4045	501.6234	444.6797	423.3757	907.6784	566.8359	792.0269	494.5827	759.7298	493.8272	799.3697	450.2658	544.7093	263.8304	676.0936	616.4007	313.4592	619.8439	604.2435	483.8281	1029.6482	753.7459	1123.0068	3351.3423	778.7356	531.6045	438.2440	267.9681	626.3390	381.7664	559.9541	419.1876	640.0643	257.5127	791.3417	707.4249	663.3833	724.6934	505.5545	906.3361	770.7857	662.7301	646.4873	367.0441	1244.9495	386.7339	774.0697	346.4020	466.8516	484.1371	984.3511	612.6590	462.9116	365.6662	872.5627	576.4612	739.1870	787.6692	557.8607
ROGDI	575.5284	436.8825	1175.7628	850.3827	722.3812	1112.5122	744.7224	498.4460	1220.2724	585.5089	870.3919	793.2489	799.0544	442.5223	626.2295	578.8656	368.2881	889.1596	836.0631	442.9003	1163.3601	304.5763	379.1070	400.8477	334.9887	884.8144	514.6138	650.3281	480.3974	646.5150	959.9711	436.4723	476.1638	433.1155	818.5197	616.3823	855.8798	1163.5168	1288.2461	1435.6139	640.9666	552.4271	269.0396	1020.6767	674.0157	867.1704	980.1061	1009.5394	813.3117	566.4373	242.2316	564.5475	752.5381	712.7762	350.5833	576.0695	778.3657	185.9244	359.9089	509.4520	560.4550	399.6300	344.8908	937.5486	597.5474	808.1181	354.4528	396.9849	302.2801	573.2726	470.1342	802.4425	661.2642	1377.9762	362.0231	643.9824	934.4729	683.3046	743.6856	1738.0825	424.4105	627.0890	790.3644	484.7966	543.8156	429.9357	520.6612	447.3684	898.2497	595.6652	414.6818	366.1616	586.5608	1067.9268	650.3812	268.7933	421.3198	828.9984	448.6355	392.3767	275.2562	637.5348	825.4604	614.3089	786.7315	704.1392
RPL39	368.2345	719.3560	489.4714	750.1740	394.9628	3616.4958	452.5990	663.5345	1814.9656	717.7080	301.5134	711.4979	497.6359	1026.2277	457.9235	773.8928	445.9886	484.3687	2109.4786	561.3293	540.8752	351.8382	1105.3075	576.6581	339.5034	800.2366	765.6576	354.6270	433.5184	981.6317	988.1630	1447.9322	598.9905	569.4989	772.0657	235.0015	817.8603	616.0347	514.4177	6934.8743	911.3924	676.9715	486.5168	1354.3233	690.5512	644.5988	828.2493	454.6198	425.3247	361.0376	1818.1497	1039.7514	1293.1472	1505.7637	307.9373	746.2206	827.7484	2561.9748	1065.2999	577.3789	572.2727	858.9930	735.2779	277.8131	647.7146	303.5055	892.6303	4111.0553	381.1075	424.4495	1025.5034	377.8736	695.4472	135.4167	686.7791	212.3503	2066.0969	457.2576	490.4708	1385.6454	499.3065	681.8399	415.9171	1555.4604	660.2630	869.2263	1223.1405	1268.1159	522.5742	526.9058	803.2019	329.9663	797.5849	300.3544	643.9720	619.4175	359.1371	871.4904	329.7614	375.9045	901.5373	311.2813	470.7766	868.9431	808.5331	602.9122
