ID	A59K	5607	5068	A472	4628	4668	4432	4510	7161	7166	6983	8648	5423	5425	8513	6779	7148	8660	6982	8395	6767	6742	4629	7771	2659	A4TK	4506	7667	6975	5932	A46U	8278	7760	1596	7147	2665	8619	5815	6979	7030	8092	A4JF	8119	A4SY	6984	8194	6146	7978	4424	7994	4505	A471	5125	4397	8054	A4SW	7150	A4T4	4427
MAP7D2	18.4502	147.2742	118.0004	504.8263	404.8673	272.3247	92.8757	7.3436	269.6921	18.2791	9.2199	89.3812	538.4615	23.7557	91.2463	39.8486	6.9131	50.7484	1318.2761	171.0601	513.6095	114.0940	444.0750	6.8571	1.3076	158.4943	2.3878	180.1194	9.2205	131.7539	1160.2959	1166.7855	1759.5253	383.0669	180.3656	264.7059	18.6372	168.8924	26.0736	33.3333	1.3346	175.4029	206.4839	640.3006	34.7349	28.7833	19.8556	629.4553	1193.9943	365.0528	381.9815	24.0409	97.9381	1087.7968	8.6587	109.7450	6.8847	16.9164	19.6771
MDP1	157.1894	135.5330	960.7969	192.0367	295.1675	161.9139	141.5748	308.6015	179.3673	156.5359	158.1560	159.3125	454.2857	166.5102	125.1187	112.5643	163.7330	204.5744	130.8136	86.4950	131.6391	116.8456	377.8265	116.6229	154.5669	225.8098	193.4972	349.6781	133.6714	151.0141	128.2902	200.6093	149.3504	238.1764	182.9869	227.2106	109.4118	167.9183	204.8398	135.0521	101.2818	155.2758	138.9571	142.1563	86.4534	73.0877	53.7274	103.7155	110.0477	143.1304	316.5703	72.7315	109.6031	142.4208	152.0406	175.4554	60.5278	220.6718	58.1029
MEA1	676.5068	1065.8747	2507.0640	480.6950	2280.9418	1931.3383	1378.1367	1849.9298	993.8741	1702.6126	901.7730	907.5630	1775.0916	2779.9038	738.1306	618.4499	990.1622	1525.9108	1440.8850	946.0941	1684.5976	1263.9523	1707.0526	777.7143	1414.8415	966.7707	1307.7186	2348.8607	1155.0126	1573.8861	1806.3748	1125.0275	1711.4179	1861.9775	2660.0754	1231.0104	817.1229	1127.1642	1212.0700	789.5833	1425.2893	1490.9242	1162.0833	706.5386	858.2267	1302.2067	772.0532	773.3457	759.7712	1569.7206	1948.3076	1571.8670	1219.5876	1702.0055	1221.5469	1015.0273	1000.0000	988.8835	811.7306
MEAF6	1699.8770	789.2596	2171.8915	1485.5212	2973.1353	1835.4244	1554.0813	2323.1162	1576.6331	1185.9117	1434.3972	980.9015	2003.6630	1023.7557	1147.6261	1648.9341	1229.9920	1217.3781	1232.5421	1782.0957	1859.7633	1528.7099	1373.6397	1220.5714	1638.4439	1406.6369	762.5112	1218.8859	1155.0712	943.0590	903.4114	1245.6083	1235.4778	1290.7046	2873.7206	1138.9943	997.0879	1450.1178	1286.0626	1326.0417	1102.8132	857.0821	1515.0917	1044.2225	1020.1097	1123.8552	1194.0433	677.2024	1068.1602	1300.6390	2472.9161	748.3376	1385.5670	1671.3418	968.7786	1939.8907	977.6248	1363.9439	1695.2573
MED20	336.4084	208.2994	538.6975	215.2510	1014.8546	911.9311	372.3680	369.4125	407.4775	490.8605	437.5887	369.7479	634.4322	1282.2398	379.0801	377.7645	450.9439	419.4034	429.5921	539.9360	735.5030	733.7808	462.5151	523.4286	772.4747	396.2358	400.3582	846.9942	609.3881	674.5636	857.3777	564.2056	524.6721	799.2895	859.5731	676.9450	281.3046	346.4258	456.6403	334.3750	770.9461	484.5725	485.5659	412.5805	371.1152	716.5286	476.0830	345.9987	384.6520	831.1045	657.5919	710.9974	453.0928	653.1198	703.0222	384.7905	764.7734	358.6274	442.9869
MME	434.1943	71.6029	79.5220	116.7954	683.3123	866.9127	98.0675	144.9553	13.5948	13.8208	39.3617	587.4714	399.2674	41.8552	113.5015	99.6214	17.5485	252.5753	1490.6661	39.9140	54.4379	99.9254	518.4401	97.1429	192.8735	609.2125	85.9616	670.8700	170.1593	88.5287	424.9897	1852.8554	298.5634	110.7164	611.9127	1042.6945	838.0897	926.1587	200.1325	661.4583	112.9950	147.4979	407.1809	435.0927	34.7349	34.4527	68.1408	241.7619	814.1087	31.9777	534.1005	40.9207	69.0722	1321.0381	300.3913	235.4281	576.5921	59.4490	374.8739
NCF4	727.5523	336.0456	826.8579	368.7259	381.7952	108.2411	288.4338	213.6015	71.2810	166.7410	304.2553	893.8121	720.1465	494.9095	524.4807	249.4521	111.6724	463.7353	542.9823	214.0445	256.8047	429.5302	665.6590	310.8571	246.8127	533.9277	324.3458	116.8612	199.4971	95.1787	659.2684	421.3392	43.7227	136.7673	712.0724	612.9032	728.0140	388.0597	756.1343	204.1667	462.6566	504.5047	249.0958	259.7568	144.4241	153.5107	33.8448	586.0794	223.0696	455.2870	649.1720	125.8312	441.2371	297.5152	105.5699	1091.9854	60.2410	718.2214	209.3845
NFS1	642.6814	339.3002	373.6680	386.1004	767.3831	647.2325	586.6744	589.0805	432.8300	573.7851	375.5319	388.8464	657.1429	1048.0769	447.3294	494.9193	402.5525	614.2305	394.5610	644.3265	729.5858	477.2558	674.7279	492.0000	395.5541	490.8370	461.6456	591.6308	511.3160	591.4381	498.9725	518.8306	587.1330	558.9106	548.5305	363.3776	286.5463	333.0715	384.7617	306.2500	639.2669	364.0938	593.1479	714.3313	283.3638	454.4265	336.1913	492.6026	565.3003	609.4766	447.3758	895.1407	544.8454	801.5461	1056.0320	457.6503	412.5072	543.7409	246.7255
NR2F2	243.5424	1205.0448	829.4231	719.1120	389.6966	704.5510	581.1941	622.6054	970.7445	1014.2666	1504.6099	1362.8724	652.0147	1371.6063	1313.7982	795.3776	1870.2473	536.0664	744.8721	965.3932	540.8284	1243.8479	688.6336	1300.0000	846.0281	1060.9212	936.0263	237.0518	2049.4552	2133.4165	406.4940	630.5827	542.7858	1459.4435	751.9797	1062.1442	1185.2068	1139.0416	635.6320	1255.2083	3227.4747	508.4911	470.8358	2262.4821	1694.6984	619.7122	1062.7256	902.1520	995.7102	597.1288	619.1412	821.4834	513.4021	900.2761	374.3235	735.4281	2196.2134	1040.1160	886.4783
OSBPL1A	226.9373	476.8104	1142.3807	371.6216	1974.3995	753.7515	1208.8261	1301.7241	1071.7871	321.4445	671.9858	673.0328	797.0696	908.9367	913.2047	861.5262	943.3661	344.7391	870.2466	876.3542	657.9882	403.4303	982.7690	1328.5714	1112.7820	739.9703	290.9163	1455.2719	658.0050	1262.2610	800.2466	264.7307	277.3267	103.0195	449.1533	445.9203	620.8503	571.0919	551.7737	777.0833	455.9837	553.6706	876.1754	403.9219	355.5759	769.2979	204.4224	705.7835	1452.3356	322.6269	353.0733	317.1355	345.8763	1446.9354	1088.0027	380.2368	2212.2777	393.4268	422.3007
OSBPL5	261.3776	666.3954	344.5954	435.3282	609.0392	828.5363	510.8163	362.3883	904.9749	762.3718	1258.8652	889.9924	391.2088	332.0136	548.9614	1872.8830	1091.7309	443.9026	488.5918	689.0653	184.6154	768.8292	490.0242	550.8571	823.7986	982.1694	869.1672	1690.9919	518.0218	630.0914	452.9388	1589.6804	424.7345	75.7845	271.9177	870.0190	970.2970	1020.4242	488.3514	763.5417	396.3721	480.5861	466.3642	422.9707	776.0512	474.9237	701.7148	704.7747	674.9285	1185.3925	320.5164	286.4450	621.1340	604.5279	231.4545	372.0401	251.2909	407.4432	109.9899
PHC1	292.4354	270.6509	251.7599	412.4903	190.8344	197.8450	291.8489	647.1520	251.8681	341.2795	363.5461	456.9442	215.5018	186.5271	563.8056	101.6298	261.9995	206.0735	243.5769	478.5692	399.3314	376.9873	367.8265	459.8171	238.9572	412.7737	88.9305	1129.5320	161.9111	450.9975	477.6120	516.9171	181.0181	559.7276	428.8984	444.2315	383.4886	287.1249	263.9423	402.8958	298.6226	185.6524	617.6445	429.6595	359.5795	508.8138	209.4856	328.7290	316.5539	268.3755	328.3694	177.9130	198.7835	369.8288	1044.8655	276.1475	487.7912	299.9420	497.4823
PHTF2	801.3530	480.0651	1396.3381	930.5019	1319.5322	695.4490	751.0816	439.0166	603.3166	283.1030	471.6312	649.3506	1223.4432	682.6923	341.9881	392.9070	458.9205	683.6450	560.4978	362.2966	798.2249	155.1081	626.3603	653.1429	836.5479	803.8633	349.0200	537.3619	893.5457	482.5436	933.4155	455.5649	459.0881	943.7537	681.1637	818.3112	381.4793	695.9937	895.6633	460.4167	548.9599	989.9631	1412.5074	725.1545	224.8629	659.8343	148.4657	847.6799	720.6864	862.4490	792.0292	1306.9054	881.4433	1118.4981	1070.6852	734.0619	882.9604	824.0696	837.0333
PIK3C3	410.2091	524.0033	536.9874	335.9073	280.3413	583.5178	432.3623	298.5313	300.1886	347.3027	413.1206	486.6310	391.9414	348.4163	565.2819	431.1616	568.9976	289.3242	293.1551	527.2161	169.8225	442.9530	317.7146	505.1429	517.8163	387.8158	410.7054	1128.6597	408.2146	692.4356	394.1636	417.9685	362.8982	335.7016	232.0104	455.8824	412.9295	396.7007	350.9365	484.3750	646.8295	514.6922	609.4562	371.0194	487.2029	394.2433	359.6570	573.3020	400.8580	347.3225	256.5254	279.7954	448.4536	462.2860	519.8568	229.0528	437.1773	451.4258	463.1685
PIPSL	352.3985	155.4109	210.3486	155.4054	306.5740	248.4625	598.7886	141.7625	259.7715	255.0156	292.1986	158.8999	328.9377	335.4072	123.1454	247.8581	294.0707	220.4930	240.6084	130.7075	423.6686	531.6928	220.9794	195.4286	194.1811	225.8544	332.3052	198.0981	336.1274	342.4771	143.8553	123.6793	375.3904	412.0782	316.9113	363.8520	142.1083	181.4611	155.7369	206.2500	388.8095	299.4251	188.5974	177.0676	321.7550	322.7213	153.4296	134.1627	260.2479	111.1305	133.8759	247.5703	178.3505	313.8597	400.2997	183.9709	467.5846	209.2798	265.8930
PLCD3	188.1919	313.2628	96.6235	147.6834	168.4576	286.3469	421.1134	113.6654	460.3871	794.0259	296.0993	337.6623	99.6337	718.8914	504.4510	503.6860	711.5129	355.2388	426.8265	187.2889	664.4970	611.4840	993.3495	308.5714	288.6564	522.0406	778.0320	268.3480	539.8156	418.9526	248.2532	269.1385	91.8176	533.4517	96.2471	423.1499	1421.0833	412.4116	125.4351	1205.2083	874.1541	61.1252	188.5974	437.2574	996.3437	201.4828	3071.7509	340.2824	389.4185	832.0544	148.4704	577.4936	231.4433	115.0745	121.2222	118.3971	788.8698	287.0952	73.1584
POC1A	244.1574	211.5541	264.2183	245.1737	352.7181	185.9779	161.8114	172.0945	68.7090	207.3116	137.2340	106.9519	164.8352	342.7602	83.0861	141.8609	115.9266	313.8234	72.8278	91.2321	480.4734	181.2081	444.6796	90.2857	104.2824	244.1803	221.6695	724.8060	308.4661	102.2444	223.5923	86.0828	327.9200	383.6590	178.4093	130.4554	76.8783	118.6174	315.7019	73.9583	185.5075	195.3350	169.6587	128.1467	186.4717	34.4527	73.5560	137.5252	842.2307	430.5913	83.0761	282.3529	561.3402	578.2441	262.7591	177.5956	263.3391	253.7458	367.8103
POLR3G	44.2804	32.5468	155.6237	147.6834	99.5575	74.5387	81.9152	36.0792	29.0268	96.7454	61.3475	34.3774	77.6557	30.5430	46.7359	24.7061	62.2175	275.3246	21.2030	14.9129	128.9941	57.4198	143.5913	41.7143	25.4985	33.6800	418.6648	137.5034	103.1014	32.0033	50.5549	22.0393	79.3254	75.1924	60.2523	46.0152	29.7030	26.7086	60.6035	34.3750	37.8133	93.4596	208.8512	406.5195	121.5722	54.0776	7.2202	144.5864	26.6921	240.3079	44.3447	79.2839	162.8866	133.6278	138.8727	101.5483	105.5651	128.0812	27.7497
PPP1R3F	303.1980	78.9260	84.6525	160.2317	97.3451	52.6445	81.0499	287.3563	134.4786	121.2662	145.0355	115.3552	102.5641	89.9321	58.6053	39.8486	68.5988	40.2487	68.2185	60.5290	54.4379	32.0656	68.0169	62.8571	88.2641	138.1872	138.8917	30.6303	27.6614	58.6035	60.4192	79.8600	250.4685	20.1303	139.2845	46.4896	44.8457	142.9694	81.0396	102.0833	77.8509	138.1962	28.6710	64.5063	25.5941	130.3969	8.5740	71.6207	28.5987	21.8462	103.2837	17.9028	97.4227	84.5941	59.6120	61.4754	44.7504	88.9319	30.7770
PSME3	4613.1611	2420.6672	1061.1486	2398.6486	3518.0152	2942.6814	2951.2547	2122.6054	1892.9885	2103.4329	2471.6312	1863.2544	1591.2088	2783.9367	1695.1039	2102.4108	2554.1080	3184.8991	2929.7073	2363.7002	2842.0118	3367.6361	4297.1584	2012.0000	2232.4289	1797.4245	3754.8503	5224.7956	2131.6010	3213.6326	3793.6704	2775.9124	4053.7164	9969.8046	2812.6858	1970.1139	2108.9109	1781.6182	2422.0258	1841.6667	3543.7717	2130.5245	2499.9014	3708.8948	2930.5302	2860.8809	2380.8664	2351.7149	4172.5453	3346.2643	2653.6626	3591.8159	4047.9381	2593.4843	3523.7699	1621.1293	3200.2295	2103.4316	2892.5328
RAB12	848.7085	979.6583	1842.6875	1063.7066	1383.6915	978.5978	937.1214	1066.7305	1326.7821	1038.3415	748.2270	739.4958	1248.3516	991.5158	683.2344	816.0988	1042.8078	529.0666	1179.0735	414.4919	570.4142	614.4668	887.8476	930.2857	880.3531	1029.2224	653.4673	674.1994	611.0645	1178.3042	1185.7789	463.0842	1465.3342	423.9195	957.3852	1333.4915	738.4974	799.6858	1011.9375	957.2917	748.7029	1188.8415	1191.8196	874.0818	659.9634	679.0231	601.5343	814.3914	1535.2717	1025.5038	951.1647	281.3299	789.1753	498.5091	1523.2703	415.3005	939.1853	790.2368	829.4652
RCN3	993.8499	276.6477	343.7403	309.8456	669.7219	694.9569	1481.3960	448.9144	417.7655	346.8569	630.1418	2338.4263	801.4652	869.9095	339.0208	420.0040	161.1274	456.7355	1346.8541	336.4183	269.8225	214.0194	1320.1330	270.2857	978.7512	1702.3279	477.5644	1487.2339	1154.2330	71.4879	243.3210	892.2020	178.6384	625.2220	272.7002	2672.2011	349.4467	1725.8445	1161.3321	1783.3333	797.1929	2107.4918	1873.6108	987.0760	213.8940	508.5041	87.9964	476.4627	833.1745	1124.6031	434.1847	273.1458	1746.9072	411.7062	167.1801	1969.0346	776.2478	1809.0865	314.3290
RDBP	949.3604	2938.1611	2216.1331	668.9189	2365.5341	3055.2817	1528.2146	2005.1660	1467.7678	2523.4062	899.9078	1116.6387	1879.3919	3667.2681	959.4585	1055.1903	1297.4103	1716.1940	1430.7444	1030.2908	2585.2071	1826.9948	2313.6608	881.1429	1949.6568	1432.8876	2437.8350	3591.9013	2062.8667	1905.8687	1783.7032	901.7385	1477.6765	2409.4257	2244.4247	1385.6736	1058.6546	1362.1367	1212.0700	1112.2604	1636.6744	1208.7737	1182.7264	1080.2811	1159.9634	1538.0811	812.9377	2577.5017	1157.2927	1953.5895	1800.6792	2629.2072	1891.9278	2225.3009	1642.9373	1314.5128	1677.8887	1576.9841	1570.1312
RNF170	413.2841	742.8804	1483.5558	422.7799	1835.9671	218.6962	512.2584	856.9604	239.1956	481.4980	464.5390	361.3445	988.2784	1055.9955	520.7715	633.5923	863.0683	457.3189	632.4038	746.0854	631.3609	376.5846	760.2781	342.8571	547.2377	593.3631	885.4840	242.3788	424.9790	596.4256	441.4303	497.5692	4011.2430	535.8200	413.1585	721.0626	470.0058	417.9104	343.8896	542.7083	605.4573	322.9007	768.0673	703.5081	595.0640	729.1758	625.9025	454.6066	370.3527	539.5056	534.6618	398.9770	258.2474	570.2927	369.6611	602.0036	1100.9753	331.5611	394.5510
ROGDI	340.7134	457.2823	775.5534	450.7722	1110.6195	445.5105	439.8616	602.4904	569.1458	663.3972	697.1631	409.4729	1282.7839	487.5566	656.5282	231.9187	381.2816	480.0681	535.6073	1020.6588	218.3432	398.9560	528.4160	289.1429	491.6639	692.4220	531.6884	354.9119	188.6002	475.4780	600.0822	766.9670	369.7689	548.8455	999.2488	497.6281	669.1904	366.0644	395.3321	464.5833	635.7080	571.8310	354.5736	487.4770	415.9049	494.5486	317.2383	279.0854	434.2231	486.6315	883.2445	268.0307	464.4330	334.6218	421.2805	1772.7687	275.3873	582.4070	333.5015
RPL39	400.3690	956.8755	4729.4221	1634.1699	1159.2920	980.0738	745.0245	4608.5568	1372.7106	2600.0892	1429.4326	262.7960	2214.6520	967.1946	181.0089	438.3343	882.7440	386.1544	550.3572	107.0222	1421.8935	732.2893	2071.0399	985.1429	891.7947	510.1535	5686.9963	786.3995	593.4619	413.5495	268.3929	289.6221	1727.6702	493.1912	974.2089	751.4231	423.9953	967.0071	584.1895	514.5833	414.6115	526.2086	461.8925	501.7636	787.0201	372.0017	254.9639	398.4533	354.1468	523.6750	1517.2607	791.3043	452.0619	958.1447	995.7539	440.8015	379.2312	362.9773	601.9173
SAMD5	12.9151	82.1806	35.9132	32.8185	76.8015	21.4022	443.8996	121.0089	677.5370	150.2452	70.5674	328.4950	38.8278	44.1176	83.8279	11.9546	107.4182	26.8325	239.6866	114.0401	23.0769	337.0619	24.1838	101.1429	196.1425	35.6612	336.6829	123.5200	97.2339	51.1222	31.2372	39.1521	22.4859	17.1699	128.3295	29.8861	564.3564	34.5640	66.9457	133.3333	18.2393	89.9161	244.0981	58.0124	301.6453	79.8081	78.5199	25.5548	101.5253	14.2475	42.3800	325.8312	19.0722	10.8227	259.4289	73.3151	347.1027	26.0996	211.9072
SGIP1	23.9852	26.8511	58.1451	30.8880	42.0354	63.4686	33.4583	60.6641	51.8073	38.7873	37.9433	220.0153	38.8278	38.4615	100.8902	23.9091	29.7793	20.9993	38.7186	53.0725	41.4201	18.6428	44.1354	156.5714	57.8620	208.0238	29.0518	15.6481	126.5717	31.1721	30.4151	81.4157	45.5965	36.7081	18.7799	274.1935	82.1200	135.1139	102.1803	148.9583	70.7331	12.4022	112.3167	193.9518	29.2505	54.0776	35.1986	93.1406	45.2812	14.2475	31.9955	24.5524	28.8660	20.0994	615.4359	63.2969	106.7126	95.2151	33.2997
SIPA1L1	2456.3346	873.8812	246.2617	1474.9035	406.4475	2368.0197	849.1491	1243.2950	1739.7710	803.8342	794.6809	1332.3147	561.1722	480.2036	1384.2730	1699.9402	1555.9692	1531.2015	919.1058	1615.8603	3388.7574	935.1230	1366.0822	970.2857	934.2923	1038.1377	360.5611	835.0084	1572.5063	1817.9551	1034.5253	1589.4211	642.0987	834.8135	839.6194	1342.5047	1237.6238	1287.5098	1035.8970	1427.0833	653.0576	934.5960	1629.5127	1162.8448	843.6929	844.3088	1628.1588	1827.8413	4801.7159	1830.9628	694.6393	405.6266	2469.0722	767.7526	679.7103	1207.6503	679.8623	2277.9120	1137.7397
SLC16A14	82.4108	173.3116	74.3916	138.0309	573.9570	413.7761	2103.2593	3069.2848	2204.5673	2509.1395	1559.2199	131.3980	64.4689	3208.1448	82.3442	77.3062	5094.3898	70.5811	335.5612	898.7236	94.6746	278.8963	175.6348	2435.4286	88.5910	250.1238	3570.5900	1244.8551	433.3613	1710.7232	403.2059	112.2707	144.2848	174.0675	310.2601	138.5199	98.4275	54.2027	307.9503	82.2917	1147.7443	430.9772	998.4875	275.3423	79.5247	1748.8007	47.8339	99.8655	1073.8799	309.0126	163.0648	1640.4092	79.8969	711.2093	4445.5915	55.1002	1260.4705	60.8990	168.5166
SLC25A36	4063.3456	832.3841	1952.1372	1751.9305	1836.5992	1236.4084	713.0084	1034.1635	820.0990	1061.0789	666.6667	1051.9481	1819.0476	1156.1086	1337.5371	339.5099	789.6836	730.3102	641.6225	1411.0268	791.1243	740.4922	724.9093	2011.4286	1570.7748	1684.4973	777.2361	623.9258	493.7133	615.5445	1367.0366	917.0934	1481.5740	1167.5548	804.4070	1388.9943	979.6156	1300.8641	928.0792	862.5000	1775.4447	983.3190	906.1616	1374.5466	877.5137	602.7039	652.0758	1474.1089	1089.6092	1731.8635	957.3393	825.0639	1126.8041	2011.7062	1194.9047	1742.7140	960.4131	1400.1933	1660.9485
SLC36A1	670.9717	216.4361	97.4786	398.6486	195.9545	286.5929	230.7470	145.5939	255.7298	138.6536	292.9078	881.5890	226.3736	368.7783	692.8783	588.1650	205.2646	452.0690	496.8887	250.8882	245.5621	164.8024	341.8984	433.7143	348.4799	498.7618	196.5974	640.5727	424.9790	323.3583	527.3325	497.5692	191.1305	310.2427	275.4390	522.7704	442.6325	990.5734	528.5189	358.3333	418.1704	201.5361	288.5513	581.4224	217.5503	386.8295	208.4838	683.9274	282.1735	532.5401	210.4968	97.6982	418.5567	546.4384	454.5833	473.1330	366.6093	564.0406	345.1060
SNCA	172.2017	14.6461	155.6237	28.9575	26.5487	26.0763	64.0323	33.5249	16.1668	11.5916	57.4468	228.4186	90.8425	72.3982	239.6142	37.4577	33.5017	41.4154	30.4218	29.3873	13.6095	46.9799	66.2031	50.8571	38.2478	55.4730	45.7666	87.8956	35.2054	14.5470	11.0974	32.6700	19.3629	11.8413	21.5187	62.6186	59.9884	59.7015	57.7847	39.5833	17.7945	38.5355	82.0675	25.5428	6.3985	30.0916	13.9892	60.5245	63.8704	22.4794	62.0264	20.9719	26.8041	19.4368	54.2836	38.7067	51.6351	22.2330	26.2361
SNX13	1238.0074	912.9373	1507.4979	1463.3205	2048.0405	916.3592	801.2691	1275.8621	1124.6968	510.9229	699.6454	633.3079	1720.8791	953.0543	870.1780	764.2957	843.3927	615.3972	1377.2759	1054.8708	693.4911	895.6003	841.2938	1255.4286	2881.9876	988.6082	1195.1050	542.6889	799.6647	1778.4705	1090.0123	957.5420	2152.4047	867.3771	1191.3518	938.3302	853.8148	708.5625	1279.0157	795.8333	1886.6603	712.6848	1026.3694	1216.9608	672.7605	1832.9699	1137.6354	938.1305	757.3880	1264.5453	1390.9627	367.7749	1209.2784	911.7615	1224.2111	867.9417	1391.2794	803.7699	883.9556
SOCS1	93.4809	309.1945	282.1749	77.2201	169.7219	70.3567	145.9475	196.9987	188.4905	115.0245	131.9149	297.9374	226.3736	219.4570	173.5905	149.8306	56.8998	227.4928	176.0774	67.9854	128.9941	99.1797	160.8222	79.4286	88.5910	226.8450	157.5963	85.8980	51.9698	34.9127	267.5709	405.2635	73.7039	94.7306	190.9293	782.7324	302.8538	166.5357	436.2042	306.2500	119.6679	194.4491	309.3312	62.3416	103.2907	106.4108	33.8448	260.2555	64.8236	119.0458	685.0968	75.7033	154.1237	222.4186	32.6367	230.4189	43.6030	241.1793	79.7175
SRF	973.5547	1716.8430	292.4358	733.5907	902.6549	1530.1353	934.2371	1473.1801	1451.7076	1019.6166	1051.7730	1656.2261	660.8059	989.2534	1215.8754	841.6019	890.1888	1758.6943	1267.5732	933.8129	1984.0237	1294.5563	1162.9383	1194.8571	1067.3423	1324.4180	920.5054	2013.9418	1700.7544	1060.6816	1353.4731	1067.7384	973.1418	1521.6104	744.5460	1379.0323	1566.6861	1142.1838	923.1463	1398.9583	1060.5513	1384.1765	1332.0181	1332.1197	1505.4845	1147.4051	1060.9206	1354.7411	930.8866	1467.1765	2118.4395	1294.6292	1052.5773	1463.5008	926.1510	1331.9672	1116.4659	1309.8115	1386.9828
SRGAP2	1471.0947	502.0342	336.0446	1163.1274	461.7573	1237.8844	816.5561	651.6603	1615.2130	489.0771	670.2128	1277.3109	568.4982	421.9457	1367.2107	2305.6386	467.4289	843.4733	986.4024	748.7170	1355.0296	495.1529	805.0181	596.5714	779.9935	1388.3110	182.6684	658.5513	820.6203	1092.2693	1041.9236	674.9206	1049.3442	262.8774	868.9630	1456.3567	940.0116	1010.9976	788.5502	1052.0833	850.1315	1101.5831	737.8181	903.9538	500.0000	842.1282	523.9170	1094.1493	1277.4071	636.0720	614.0893	275.7033	1211.8557	1216.3446	827.2417	774.5902	623.0637	1104.3983	1114.0262
SUMO2	6213.4071	2968.2669	6826.0670	4595.5598	5371.9975	4332.3493	3699.1635	4057.1520	3603.3653	4631.2974	3317.0213	2405.6532	3095.2381	3996.6063	1920.6231	3768.0813	3305.5039	3082.8190	3456.0959	1793.4997	4252.6627	3873.2289	5856.1064	2705.7143	3044.1321	2782.5656	6696.2491	6388.0808	4515.5071	3142.1446	2172.6264	2707.2017	5051.8426	2927.7679	4599.5180	3584.9146	1786.2551	7449.3323	4346.5393	2876.0417	2720.3319	3395.1082	4909.5811	2642.5930	3364.7166	2668.1204	2200.8123	2837.5925	2773.5939	2864.0653	4129.6660	4100.7673	3475.2577	5005.4114	3282.3245	2758.1967	2873.2071	3011.1165	5374.3693
TAS1R3	167.2817	11.3914	8.5508	6.7568	17.6991	498.4010	88.5492	74.0741	12.4925	16.4958	10.9929	181.0542	6.5934	49.7738	17.8042	18.3303	8.5084	1252.3770	39.6405	17.9832	39.0533	6.7114	26.6022	30.2857	26.8061	105.0025	35.4194	93.8885	119.0277	7.0657	5.3432	38.3743	5.6215	8.2889	2.3475	2.8463	64.6476	22.7808	39.4627	92.7083	173.9411	19.4892	150.4570	10.3903	22.8519	34.0166	4.0614	47.7471	5.2431	23.4292	12.3491	19.4373	83.5052	3.5340	57.2808	45.9927	6.8847	138.7144	30.2725
TBC1D12	121.7712	279.0887	395.8999	339.7683	265.8028	187.9459	359.1001	279.6935	366.6930	218.4574	212.7660	288.0061	284.9817	245.4751	317.5074	242.2793	253.6559	139.4123	193.5930	308.3469	324.2604	184.1909	185.0060	297.7143	352.7297	218.4250	425.4303	274.0079	300.9220	295.0956	173.8594	198.3535	186.1337	356.4239	110.7233	230.5503	227.7228	241.9482	195.1996	214.5833	192.6253	196.2209	298.8098	161.0492	185.5576	328.3908	333.0325	171.4862	222.1163	118.0960	175.6946	118.6701	153.0928	165.4335	424.9438	261.3843	261.6179	146.9309	294.1473
TFG	4100.8610	2166.8023	1312.5407	3050.1931	1830.9102	3213.0381	2573.1180	1719.0294	1212.8794	4122.6037	1893.9716	1883.1169	1890.8425	3897.0588	1696.5875	2506.4754	2631.7469	2032.2690	2326.8034	2689.5916	1820.1183	2949.2916	2337.9686	2644.5714	2016.3452	1734.5220	2700.2288	1960.3388	2274.0989	1491.6874	2887.3818	2956.8938	5212.9919	5251.6282	2589.6742	3081.1195	1881.7705	1818.5389	2476.2871	2094.7917	2971.6790	4285.8535	1754.4552	3723.6144	4121.5722	1832.9699	2742.3285	3142.5689	3974.7378	3888.6193	2705.3045	4912.0205	4847.9381	4429.3760	2151.0282	2190.3461	4572.5760	2880.6187	2618.0626
THTPA	275.5228	185.5167	404.4507	222.0077	219.3426	197.0480	422.5555	300.7663	328.1131	282.6572	275.1773	317.0359	557.5092	201.3575	354.5994	236.7005	244.6158	267.7415	279.3270	234.2208	176.9231	218.4937	347.0375	313.1429	541.6803	264.4874	256.6909	346.5884	297.5692	386.9493	317.3037	627.7306	298.5634	746.0036	368.1649	468.2163	291.7880	210.5263	336.8427	247.9167	223.3208	217.9248	184.9148	505.2271	262.3400	282.1631	172.8339	169.4687	349.3804	385.9491	374.9649	250.6394	300.5155	470.2374	226.7921	205.3734	119.9082	356.2107	219.9798
TMEM109	2296.4330	2568.7551	2324.9500	2223.9382	4363.7800	2349.0775	2182.2902	1567.6884	1158.1327	1174.7659	2938.2979	3477.4637	2572.8938	3564.4796	2548.9614	4541.9406	1977.1337	2263.8450	3080.8942	2648.3618	5988.1657	1673.3781	7658.1016	2086.2857	2740.7650	3207.5285	1316.8839	2737.0830	2757.7536	3724.0233	3771.8866	2830.3624	2752.0300	1487.8626	3960.2178	3171.2524	2875.3640	3410.8405	3546.7140	3032.2917	2548.1702	1981.2549	2925.2318	2417.0375	1867.4589	1658.0898	2236.4621	2933.7592	2194.9476	3024.2706	3500.7017	1275.7033	1908.2474	3347.7637	2206.6439	2640.2550	1538.7263	2433.0594	1822.9062
