ID	7907	8174	7670	7669	8074	5055	7713	1678	A4N1	A48X	A4BC	A4EZ	7539	7910	8192	7711	6217	7914	8640	6212	6978	5428	8674	8279	A4BD	6851	8280	7039	6562	A4TI	4626	A4D0	8055	4676	4627	6744	7626	6712	6830
RDBP	978.7099	1003.5343	3117.6629	1312.3295	1456.0865	1840.4070	946.5977	3600.0281	1643.2035	1652.6491	1565.2742	2448.7066	1786.1561	813.8889	878.5885	1768.5109	1159.3099	1806.0970	1996.7907	1002.9229	1497.5088	3739.2631	1884.7667	2253.3748	1912.0342	1421.8171	1622.7953	2337.5643	1251.3681	1297.1147	924.9115	1532.8060	1058.5812	1758.8391	1644.5421	1140.4124	951.3047	1189.1374	1262.8352
RNF170	912.4316	870.5770	695.2624	449.9068	192.6376	561.4618	612.0363	561.9293	483.2243	687.1945	469.3211	813.2192	377.3196	329.6296	521.4453	294.2908	477.0284	588.7056	325.6018	333.6035	501.4752	1887.9442	489.0388	1541.9259	792.5167	621.7602	480.5525	462.8571	827.0133	442.3322	471.6928	1947.8827	586.7981	652.2427	537.3951	549.8982	544.6075	679.3637	856.7050
ROGDI	698.9836	724.3857	436.5098	563.0736	504.6462	502.4917	705.3448	691.1730	880.4404	890.5181	648.1723	395.0034	848.3063	588.8889	681.7457	295.1736	850.5775	378.8106	563.6761	507.4203	320.6271	351.4279	920.7420	957.6296	1426.3547	663.6286	831.3341	942.8571	464.6925	596.0977	413.0988	599.8139	468.4955	265.4354	477.5629	413.4420	523.2671	356.7107	225.2874
RPL39	394.0579	260.6256	469.2789	281.5368	295.9257	1809.8007	458.3659	6651.3697	371.4553	382.6979	575.7180	1098.4558	1398.8218	1150.0000	360.7696	439.3761	476.4599	778.1109	477.8993	871.4223	679.0811	4855.4611	476.1102	385.4815	2229.3915	170.3218	448.5642	935.7143	389.1197	404.9159	554.7198	829.6882	267.4668	1303.4301	1014.2284	661.4053	654.4396	510.8671	629.8851
SAMD5	22.6740	229.6900	379.9366	162.2363	56.4689	129.5681	212.5894	98.3376	375.6103	70.8700	359.0078	1320.3502	440.9426	350.0000	59.3149	33.8434	69.9338	785.6072	22.1736	183.9496	43.2306	26.1609	101.1804	23.4074	30.6837	15.0954	131.5885	187.1429	36.9824	62.0188	242.2940	165.6584	69.8671	80.7388	75.1551	91.1405	134.3024	34.0578	525.6705
SGIP1	68.0219	358.9077	20.0943	375.0757	80.4146	78.9037	8.8980	47.7640	35.7328	41.0557	212.7937	12.5898	13.8439	68.5185	222.6185	61.8011	50.0340	39.4803	21.5901	22.6040	134.7354	45.3455	38.7858	72.2963	12.2735	31.8997	121.0469	43.5714	71.2850	101.4852	90.4926	33.9693	214.7450	24.8021	136.8114	76.8839	64.0213	48.3979	133.3333
SIPA1L1	1150.8991	1164.0545	879.5116	786.6469	1693.7098	674.4186	1591.0539	286.5839	730.0301	1260.9971	1451.0444	925.7401	951.3991	489.8148	2884.2797	1123.3078	1063.2219	1137.4313	715.3902	1748.3008	1902.8680	561.5871	243.9573	700.7407	1101.9839	1311.0225	1059.2512	691.4286	1270.8026	1441.8081	1246.3096	486.2727	2019.2885	716.6227	1740.6056	815.1731	1255.6703	1637.4636	619.1571
SLC16A14	569.1947	240.3668	122.1114	282.1502	105.7898	210.9635	6660.2537	2161.5547	65.2332	67.4487	781.9843	813.2192	79.2342	7768.5185	447.4894	2002.3543	84.7166	59.9700	197.2283	44.4285	69.5293	27.9049	4861.7201	69.3333	75.3943	262.8881	85.7870	67.8571	411.0947	68.6819	135.2865	572.8246	303.4719	254.3536	147.3915	206.7210	103.0031	159.5339	180.8429
SLC25A36	1637.2166	1528.9850	1510.4722	1239.9273	1516.4403	657.8073	979.7391	1228.7520	932.7932	1622.6784	956.9191	2840.5626	692.7835	1772.2222	1141.9991	1683.6374	1238.3408	1189.9050	883.4427	996.1339	929.4584	1265.3150	707.1388	1264.8889	1103.7373	1992.8795	1252.2719	785.0000	814.6858	839.5598	1349.6974	1724.5230	1237.8911	1099.2084	985.0420	1136.9654	1310.8709	900.7394	1997.7011
SLC36A1	475.3714	470.8781	502.6664	665.5064	412.0801	239.2027	97.3967	81.4797	124.2339	393.9394	461.4883	201.4360	377.3196	165.7407	545.8470	456.4450	230.2700	357.3213	409.0445	284.4983	558.3956	120.3401	100.6183	273.1852	201.6359	506.4084	278.8077	166.4286	252.4454	761.6519	973.2481	555.6073	642.0917	267.0185	654.5057	375.2546	397.2164	248.2635	455.9387
SNCA	21.8921	90.6167	234.9486	162.5430	29.6640	100.4983	7.4551	12.1751	9.5565	29.8143	18.2768	5.9014	36.2297	12.9630	75.8329	268.9818	36.3883	15.4923	44.9307	69.3708	45.0319	76.7386	5.0590	14.5185	51.7240	27.9123	43.6205	13.5714	58.9575	68.1694	173.2934	16.2866	31.7188	44.3272	114.1919	77.3931	80.2400	34.9541	76.6284
SNX13	1264.2690	1632.4687	718.1390	867.9185	1116.1544	1205.1495	1425.1187	1672.6762	3011.5301	1065.0049	663.8381	679.0597	1007.0692	953.7037	2069.6387	871.3949	2257.2144	1030.4848	790.6637	1305.5746	964.0429	1894.9204	466.5542	943.7037	745.1761	775.8473	1331.8793	768.5714	1588.1013	659.6541	966.9136	538.3899	3241.7488	1272.2955	897.8475	995.4175	1057.3467	1298.6780	987.7395
SOCS1	157.1540	147.2863	83.7777	83.7250	140.8149	500.8306	114.4712	68.3681	131.7129	183.7732	467.3629	110.5538	225.6259	194.4444	145.2839	113.8905	243.9156	304.8476	108.5339	319.5735	188.7737	100.2834	62.3946	604.4444	170.0755	227.5705	231.1887	100.7143	95.4040	413.6293	237.3169	147.0451	169.3099	86.0158	286.0270	275.4582	190.6411	182.8367	97.3180
SRF	1076.6224	1200.7392	5006.8784	978.6317	1286.6333	1259.9668	959.0573	413.0180	1086.5275	1485.8260	2263.0548	1433.6579	1111.9293	924.0741	840.1689	1412.3014	888.6716	1684.6577	2062.7279	653.9565	1456.1515	507.5213	1446.8803	2025.7778	843.3640	1022.7855	1428.5714	1260.7143	1151.2796	1482.8122	1525.2531	1308.5156	984.9979	597.3615	1699.7446	1029.5316	1310.8709	980.5064	1200.0000
SRGAP2	957.7795	814.7286	792.0241	1442.9528	1737.6698	514.1196	1146.6362	288.4570	1136.3872	976.5396	1055.4830	775.0566	817.6730	762.9630	906.9920	846.3802	980.2110	1256.3718	482.5675	558.8639	1174.0717	392.4133	305.2277	1341.9259	470.7759	953.2897	923.3006	1180.7143	1512.5285	2181.9328	958.9955	904.6068	1119.1599	680.2111	872.6742	1057.5356	1136.1640	830.8313	1081.9923
SUMO2	5213.4480	2569.0233	3833.3720	2795.4335	3183.3452	4265.7807	2588.8294	7208.6162	2947.5434	2495.1124	2266.9713	3197.7968	4990.2798	3240.7407	2698.0760	3118.0106	3080.5007	3163.9180	2699.3435	2820.0412	4848.3145	6023.9808	2849.9157	3674.9630	4778.7704	2232.6972	2247.5463	4215.7143	2731.3413	2806.7334	2341.7228	5055.3746	2862.4089	5937.2032	3958.4093	3310.5906	3071.8824	2209.2763	2980.8429
TAS1R3	11.7279	37.2322	16.3846	145.9820	20.3717	24.0864	147.6583	32.7792	386.4132	68.4262	130.5483	124.3238	29.1605	42.5926	15.0164	15.0088	19.3313	41.4793	29.7593	14.0301	11.1679	20.0567	15.1771	70.8148	5.2601	350.3275	55.6161	26.4286	72.3570	16.4017	8.3706	43.2759	81.0116	3.6939	5.1076	20.3666	36.4210	263.4999	116.4751
TBC1D12	265.0508	304.7019	143.1332	215.9062	203.3595	242.5249	448.7465	375.5561	180.3262	145.6500	210.8355	293.4986	167.3049	425.9259	310.8400	272.2190	200.7045	317.3413	172.1371	207.3330	331.0745	219.7515	210.2305	357.9259	180.5956	160.0684	256.6340	185.0000	274.9565	182.4684	257.2253	328.9902	202.3146	139.8417	288.9456	242.3625	420.5485	243.7822	281.2261
TFG	2501.1728	1558.5518	3650.0502	2331.4191	4168.6919	1463.4551	2161.9672	1817.8413	3195.5957	2027.3705	2199.0862	4109.7669	1078.9396	5067.5926	1731.3937	4100.3531	1788.7145	2067.4663	3473.0853	2323.5331	1947.1794	1982.9954	3320.9668	2635.8519	2293.3890	3010.2535	1838.6041	1866.4286	1488.9455	2091.2111	1919.5747	2704.0484	3329.6185	4239.5778	1901.8606	2663.4420	1534.8030	2445.8884	5777.0115
THTPA	186.8647	193.2790	575.9332	252.0950	302.0014	327.2425	303.4931	489.8150	146.6708	274.6823	416.4491	340.3167	424.1532	338.8889	338.6204	207.7693	213.2129	320.3398	483.7345	516.7737	197.0596	231.0879	367.0601	225.7778	501.4597	223.8678	378.4079	148.5714	381.0800	236.7989	307.9011	582.5966	253.3219	290.7652	480.8464	192.9735	283.9699	211.5169	190.0383
TMEM109	2397.1853	5142.1532	1845.8923	1637.0843	2221.9442	3427.7409	1373.8953	1397.3308	2099.5118	3114.3695	2733.6815	1764.5323	1949.0427	1852.7778	3148.1933	1398.4697	2866.1506	2784.1079	1636.7615	2450.5830	2987.5964	1090.0371	1601.4615	3921.4815	2680.0039	3070.9200	2846.6012	2673.5714	2816.0257	2942.0471	2942.8200	1427.6408	2688.3841	3180.4749	4613.2798	3091.1405	3248.0120	5363.2086	3137.1648
TMF1	889.7576	1394.8395	1016.4619	855.6511	1906.0043	1052.3256	1617.9883	853.1960	1187.4935	935.9726	1361.6188	786.8594	836.8189	1209.2593	1437.8226	867.5692	1132.5872	1031.9840	844.9307	1162.1563	1513.4321	1448.4412	721.1917	1131.8519	973.9890	1288.2370	1253.7259	874.2857	1067.1312	794.4552	1334.9924	590.9725	1350.1929	1535.0923	900.4013	1391.0387	1712.0708	1351.5572	1295.7854
TNFRSF6B	399.3354	56.6204	102.4314	36.6029	117.9700	362.8571	27.5308	44.0927	140.4425	273.6070	167.6305	44.8549	22.2150	50.2130	208.2215	104.8323	48.9537	69.8901	65.3421	41.0613	136.1404	54.4931	99.4997	84.0119	128.9768	182.9222	77.5027	194.4429	111.9228	195.9742	157.0364	19.3392	422.9919	350.7652	779.1937	83.0906	63.5006	1110.1232	62.0230
TP53BP2	1715.4027	1628.0884	1985.0066	2481.0814	1662.2588	774.0864	1561.9551	696.7923	2495.0660	1583.5777	947.7807	614.5372	1041.8262	1815.7407	1250.1173	1484.4026	1664.1981	1357.8211	1802.4799	1318.8252	1455.0708	1073.4685	1690.8375	1389.9259	531.2667	874.1099	1142.4936	1067.1429	2105.8556	1038.9424	1340.8744	1402.0475	1558.9370	1448.0211	743.5243	1135.4379	1487.2850	1327.3583	1045.2107
TPRA1	494.9179	707.4122	841.4870	525.0447	873.4811	783.2226	436.4817	679.9344	1077.8020	880.7429	883.8120	1273.1386	1048.8954	853.7037	515.0634	1022.6604	619.1704	556.2219	603.3552	716.3123	519.4880	995.8579	998.8758	832.8889	865.2809	885.2179	663.3951	1019.2857	512.3945	593.5349	857.4176	736.1564	672.0960	777.8364	815.3958	815.1731	721.8753	475.9131	1167.8161
TTC31	724.0031	460.4750	661.8750	475.9751	401.7155	410.2990	641.3756	419.5739	354.4199	650.5376	541.7755	733.3530	719.2931	522.2222	474.8944	371.9835	546.3937	760.6197	437.0532	394.4004	512.6432	314.8027	377.1782	626.3704	514.6098	602.9621	557.6154	239.2857	458.2608	650.4282	491.3749	526.2913	515.2165	544.0633	356.0744	400.2037	523.8362	318.1716	649.8084
VGLL3	368.2565	862.9115	1215.2407	257.3087	274.4818	566.4452	130.8243	104.8935	100.5505	331.8671	552.8721	67.6699	208.5420	308.3333	1136.3679	431.1360	391.1747	221.3893	153.4646	118.4760	1544.7743	185.7423	57.3356	324.7407	77.1476	159.2139	1125.7724	237.1429	474.3401	418.2422	551.3263	105.6305	826.8324	160.9499	1640.6421	746.9450	592.1255	278.7363	1808.4291
VPS39	1713.0571	2390.5277	308.2155	1855.4440	850.2502	1368.7708	2287.9817	579.7237	806.0663	1857.2825	1436.6841	1532.0153	1382.6215	1133.3333	1676.5838	1701.5892	1991.6932	1329.8351	1634.4274	1405.3439	1734.9891	681.0552	1870.1518	1589.9259	1954.1147	1631.4440	2298.4369	1417.1429	1268.1227	1623.7639	2152.5932	1057.7013	1232.3189	1131.9261	1576.7968	1738.7984	1636.3834	1149.8992	1626.0536
XYLT1	319.7811	397.2350	122.1114	303.6181	425.6612	367.9402	70.9433	443.9241	433.7800	207.2336	1014.3603	46.4247	95.7290	1624.0741	979.4463	266.9217	233.1128	227.8861	72.3559	211.2303	1705.8084	52.3218	210.2305	563.8519	68.3809	419.5386	365.3217	197.8571	1055.3397	434.6439	302.6978	663.0991	1061.7231	87.0712	1031.7402	401.7312	257.7923	181.9404	391.5709
YIF1A	1278.3425	1027.7188	1357.4465	742.1776	1210.5075	1862.9568	858.7747	2682.2758	3802.2229	1493.1574	1676.2402	3291.4331	2013.8439	1731.4815	986.5791	1767.5103	1866.0397	1467.7661	1336.2509	1381.1810	790.3999	4160.4535	2146.1495	2368.5926	1790.1759	1264.3122	1549.9818	2460.0000	1352.2712	1397.7286	1401.5044	1227.5477	1133.7334	2793.1398	2167.8220	1405.2953	857.6004	1959.2203	1329.5019
ZBTB25	97.0289	121.8863	33.7677	85.5651	105.7041	83.6711	64.7652	152.1424	49.2615	133.3920	192.1410	83.5055	90.4065	87.1852	188.1708	54.6380	144.7403	117.5562	101.1641	105.2488	75.8661	142.9169	68.2406	53.3007	93.0769	119.8433	103.2824	53.0857	73.6862	98.4766	98.0216	104.4114	112.9361	67.3773	73.9511	69.0224	96.3591	154.0668	82.0307
ZNF330	484.7537	966.6689	579.3338	610.9165	907.0765	478.4053	1350.5681	671.5055	570.0634	459.9218	345.9530	649.1590	420.9131	2038.8889	594.2750	719.8352	578.2335	918.0410	497.1554	955.6027	587.5762	374.9727	738.0551	310.5185	854.7608	459.6981	700.1091	570.7143	527.4018	585.3341	667.3831	635.1792	468.4955	579.9472	628.6027	629.3279	651.8787	513.5559	370.8812
ZNF396	29.7107	87.3315	112.8372	59.8036	55.0393	58.1395	375.6388	145.1651	50.2753	63.0499	33.9426	66.8831	32.9897	14.8148	38.2919	7.3573	54.0139	44.4778	35.5945	24.1629	22.6961	152.6052	40.4722	29.9259	69.2575	16.5195	26.8993	37.8571	65.3893	18.4519	35.7446	42.3453	83.1547	77.0449	42.3203	65.6823	47.8025	73.4932	41.3793
ZNF485	38.3112	54.4795	52.8634	41.0958	42.1730	53.9867	81.0437	84.2894	41.1343	43.0108	46.9974	54.6867	50.3682	49.0741	43.9230	37.0806	59.1311	189.4053	43.7637	45.2080	68.4485	95.9233	43.2827	84.1481	56.9841	45.0014	49.8001	45.0000	51.4538	63.5564	26.4691	97.2545	27.4325	30.6069	37.5775	72.3014	36.4210	68.1156	72.7969
ZNF506	82.8772	207.5149	107.5817	240.4410	370.2645	287.3754	244.3336	723.0157	357.7438	374.8778	385.7702	290.3511	225.6259	345.3704	377.2877	74.1613	164.8847	102.9485	457.4763	333.6035	355.5719	95.0512	41.5964	277.9259	442.7223	307.8895	279.5347	250.0000	365.5366	341.8720	200.6674	133.5505	136.3052	174.1425	278.7304	244.9084	306.7330	380.0134	678.9272
ZNF700	197.8108	299.4757	162.3000	226.9469	192.9950	222.5914	128.1789	475.7668	214.8125	292.7664	336.1619	324.9730	153.4610	187.0370	253.3759	109.7705	235.3871	390.8046	336.6885	198.7591	297.9311	384.5651	139.4042	184.0000	470.7759	258.6158	224.6456	163.5714	212.2471	384.4138	225.7791	221.4984	181.7402	132.4538	117.1105	158.3503	251.5324	182.8367	193.1034
ZNF711	17.2009	105.6738	49.7720	269.8828	22.5161	40.6977	8.6575	5.6193	31.5779	101.6618	52.2193	182.5514	40.0589	27.7778	116.0019	16.1860	106.3222	174.9125	189.0591	188.6263	319.1861	4.3601	40.4722	9.4815	15.7802	14.5258	93.7841	25.7143	16.6153	164.5291	61.3087	26.9893	114.0163	229.5515	71.8716	42.7699	26.7467	17.0289	88.8889
